  iy  id it imin     qn     qh     qe     qs     qf        U       RH     Tair     pres     rain    kdown   snow    ldown   fcld    Wuh   xsmd    lai  kdiff   kdir  wdir
2012 143 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.080   57.330   22.420  100.820    0.000  729.152 -999.0  360.294 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 161.9
2012 143 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.420   55.950   23.060  100.850    0.000  689.852 -999.0  349.261 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 169.4
2012 143 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.330   47.317   24.173  100.880    0.000    0.000 -999.0  385.407 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 161.9
2012 143 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.510   50.604   24.113  100.881    0.000  413.180 -999.0  366.300 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 165.4
2012 143 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.840   52.994   23.858  100.951    0.000  216.330 -999.0  359.690 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 176.8
2012 143 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.440   58.780   22.940  101.020    0.000  122.630 -999.0  357.830 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 176.3
2012 143 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.590   60.960   22.520  101.080    0.000   21.180 -999.0  354.890 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 172.8
2012 143 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.120   63.790   21.950  101.160    0.000    0.000 -999.0  353.490 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 170.5
2012 143 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.400   70.060   20.120  101.220    0.000    0.000 -999.0  346.910 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 187.3
2012 143 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.680   68.410   17.940  101.260    0.000    0.000 -999.0  337.880 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 176.4
2012 144  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.840   68.280   17.240  101.280    0.000    0.000 -999.0  334.980 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 165.4
2012 144  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.790   71.190   16.510  101.300    0.000    0.000 -999.0  332.910 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 171.1
2012 144  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.820   75.870   15.680  101.340    0.000    0.000 -999.0  329.920 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 178.9
2012 144  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.380   78.500   15.130  101.360    0.000    0.000 -999.0  327.510 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 158.2
2012 144  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.340   78.640   14.840  101.390    0.000    0.000 -999.0  324.940 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 153.3
2012 144  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.150   79.570   14.190  101.420    0.000   23.050 -999.0  321.690 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 136.5
2012 144  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.430   81.700   13.920  101.450    0.000   71.290 -999.0  348.810 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 150.1
2012 144  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.300   81.920   14.140  101.500    0.000  152.330 -999.0  357.280 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 170.4
2012 144  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.950   79.360   14.960  101.550    0.000  277.070 -999.0  358.450 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 159.4
2012 144  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.980   77.020   15.750  101.590    0.000  514.680 -999.0  348.030 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 152.5
2012 144 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.880   70.160   17.540  101.600    0.000  667.600 -999.0  339.640 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 147.4
2012 144 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.360   63.140   19.680  101.600    0.000  750.120 -999.0  348.650 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 141.2
2012 144 12    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.780   58.510   21.120  101.600    0.000  773.860 -999.0  358.590 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 174.7
2012 144 13    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.560   55.270   22.540  101.590    0.000  750.280 -999.0  365.160 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 174.2
2012 144 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.980   53.250   23.520  101.590    0.000  610.270 -999.0  376.860 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 169.2
2012 144 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.140   53.420   24.200  101.600    0.000  663.060 -999.0  379.500 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 196.3
2012 144 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.260   52.220   24.590  101.610    0.000  497.120 -999.0  374.270 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 189.7
2012 144 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.450   58.000   24.230  101.620    0.000  370.690 -999.0  373.710 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 220.0
2012 144 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.770   63.970   23.250  101.640    0.000  217.580 -999.0  369.090 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 216.1
2012 144 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.580   68.140   22.390  101.680    0.000   94.530 -999.0  364.050 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 219.3
2012 144 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.530   69.980   21.660  101.720    0.000   16.680 -999.0  362.810 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 213.1
2012 144 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.190   74.160   20.850  101.780    0.000    0.000 -999.0  357.900 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 201.0
2012 144 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.840   76.120   20.360  101.800    0.000    0.000 -999.0  354.970 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 196.8
2012 144 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.530   78.530   20.100  101.790    0.000    0.000 -999.0  354.230 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 184.0
2012 145  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.170   80.410   19.830  101.810    0.000    0.000 -999.0  353.940 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 187.4
2012 145  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.660   82.710   19.190  101.840    0.000    0.000 -999.0  352.090 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 207.9
2012 145  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.020   83.470   18.520  101.850    0.000    0.000 -999.0  365.530 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 191.5
2012 145  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.360   85.180   17.910  101.840    0.000    0.000 -999.0  385.090 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 185.2
2012 145  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.930   82.410   17.160  101.850    0.000    0.000 -999.0  340.060 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 176.3
2012 145  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.690   84.720   15.890  101.880    0.000   17.610 -999.0  334.920 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 195.7
2012 145  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.780   84.770   15.210  101.920    0.000   91.630 -999.0  336.470 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 197.6
2012 145  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.520   85.190   14.620  101.960    0.000  142.670 -999.0  369.590 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 187.5
2012 145  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.100   85.060   14.830  101.980    0.000  335.290 -999.0  349.110 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 201.2
2012 145  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.050   80.220   15.910  102.000    0.000  525.740 -999.0  340.850 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 194.9
2012 145 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.670   72.080   17.950  102.000    0.000  658.840 -999.0  345.590 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 196.5
2012 145 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.660   65.670   19.840  101.990    0.000  747.920 -999.0  353.450 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 210.5
2012 145 12    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.640   61.080   21.300  101.960    0.000  789.750 -999.0  359.990 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 212.9
2012 145 13    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.860   58.090   22.900  101.930    0.000  788.790 -999.0  366.440 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 212.6
2012 145 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.550   56.900   23.950  101.900    0.000  741.250 -999.0  371.220 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 225.2
2012 145 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.370   55.990   24.480  101.880    0.000  662.730 -999.0  373.090 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 237.5
2012 145 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.900   56.570   24.840  101.860    0.000  541.240 -999.0  375.210 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 243.8
2012 145 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.320   59.800   24.910  101.830    0.000  377.480 -999.0  384.130 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 235.9
2012 145 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.000   61.190   24.770  101.810    0.000  216.180 -999.0  394.920 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 255.8
2012 145 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.360   62.550   23.500  101.810    0.000  104.630 -999.0  368.430 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 280.2
2012 145 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.770   65.590   22.940  101.830    0.000   20.110 -999.0  365.210 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 276.3
2012 145 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.690   69.110   21.910  101.860    0.000    0.000 -999.0  362.580 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 274.4
2012 145 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.080   68.960   20.870  101.870    0.000    0.000 -999.0  366.910 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 265.4
2012 145 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.570   72.030   20.010  101.860    0.000    0.000 -999.0  354.300 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 261.4
2012 146  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.210   76.180   19.300  101.820    0.000    0.000 -999.0  346.310 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 230.8
2012 146  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.580   80.130   18.730  101.790    0.000    0.000 -999.0  343.850 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 223.3
2012 146  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.300   80.620   17.910  101.760    0.000    0.000 -999.0  341.150 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 222.2
2012 146  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.380   82.030   17.120  101.740    0.000    0.000 -999.0  341.830 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 211.7
2012 146  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.620   81.310   16.550  101.710    0.000   15.330 -999.0  341.240 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 216.9
2012 146  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.690   80.380   16.130  101.720    0.000   30.660 -999.0  340.450 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 215.4
2012 146  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.080   76.730   16.160  101.710    0.000  123.620 -999.0  334.610 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 217.3
2012 146  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.040   67.060   17.240  101.720    0.000  272.750 -999.0  332.910 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 237.0
2012 146  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.170   57.280   18.810  101.720    0.000  451.600 -999.0  326.120 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 252.9
2012 146  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.130   52.780   20.070  101.700    0.000  605.050 -999.0  325.890 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 245.3
2012 146 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.380   50.760   21.130  101.700    0.000  718.640 -999.0  336.630 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 258.9
2012 146 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.360   48.160   21.600  101.690    0.000  809.750 -999.0  337.860 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 258.5
2012 146 12    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.290   43.340   22.270  101.690    0.000  861.820 -999.0  335.870 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 258.4
2012 146 13    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.390   39.420   22.640  101.660    0.000  862.660 -999.0  336.250 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 257.3
2012 146 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.890   37.920   22.940  101.640    0.000  810.860 -999.0  339.150 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 251.9
2012 146 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.170   37.970   22.740  101.610    0.000  729.360 -999.0  337.950 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 261.6
2012 146 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.950   34.290   23.020  101.570    0.000  604.610 -999.0  337.070 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 250.4
2012 146 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.690   29.830   22.890  101.530    0.000  464.590 -999.0  332.380 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 253.5
2012 146 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    7.370   36.750   22.390  101.500    0.000  303.470 -999.0  332.970 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 249.4
2012 146 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.310   42.080   21.840  101.490    0.000  148.510 -999.0  333.390 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 257.3
2012 146 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.960   47.160   21.210  101.480    0.000   31.020 -999.0  333.090 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 245.6
2012 146 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.090   52.580   20.170  101.500    0.000    0.000 -999.0  329.770 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 244.3
2012 146 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.500   58.240   19.190  101.520    0.000    0.000 -999.0  326.520 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 250.5
2012 146 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.110   63.930   17.920  101.540    0.000    0.000 -999.0  321.940 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 255.8
2012 147  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.280   69.110   17.190  101.540    0.000    0.000 -999.0  319.040 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 252.1
2012 147  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.280   73.570   16.700  101.500    0.000    0.000 -999.0  318.110 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 242.0
2012 147  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.570   75.900   16.440  101.490    0.000    0.000 -999.0  316.330 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 246.1
2012 147  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.180   77.780   16.070  101.470    0.000    0.000 -999.0  314.140 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 236.4
2012 147  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.280   79.740   15.610  101.440    0.000    0.000 -999.0  312.570 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 227.7
2012 147  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.130   82.160   14.960  101.440    0.000   30.750 -999.0  309.690 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 221.2
2012 147  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.870   79.310   15.530  101.440    0.000  142.600 -999.0  309.250 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 231.8
2012 147  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.470   71.580   17.010  101.420    0.000  297.650 -999.0  314.230 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 244.5
2012 147  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.470   60.200   18.430  101.410    0.000  460.060 -999.0  319.070 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 253.1
2012 147  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.100   50.410   20.230  101.410    0.000  604.110 -999.0  326.630 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 257.3
2012 147 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.150   41.860   21.400  101.390    0.000  725.130 -999.0  332.310 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 265.1
2012 147 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.420   35.830   22.100  101.360    0.000  815.300 -999.0  340.230 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 272.3
2012 147 12    0 -999.0 -999.0 -999.0 -999.0 -999.0    7.130   31.700   22.730  101.320    0.000  863.940 -999.0  335.630 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 273.6
2012 147 13    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.850   29.050   23.140  101.310    0.000  865.000 -999.0  335.460 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 263.1
2012 147 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    7.060   29.000   22.980  101.280    0.000  825.250 -999.0  334.630 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 273.0
2012 147 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.960   29.750   23.200  101.260    0.000  740.260 -999.0  334.700 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 252.2
2012 147 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.370   30.940   22.980  101.250    0.000  618.680 -999.0  332.560 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 264.7
2012 147 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.460   32.160   22.310  101.230    0.000  467.760 -999.0  329.410 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 276.3
2012 147 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.510   36.840   21.990  101.220    0.000  301.330 -999.0  329.880 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 273.3
2012 147 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.560   38.010   21.690  101.200    0.000  147.720 -999.0  327.410 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 261.4
2012 147 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.520   41.030   20.930  101.180    0.000   31.570 -999.0  324.650 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 252.2
2012 147 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.760   45.660   19.830  101.220    0.000    0.000 -999.0  321.920 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 247.2
2012 147 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.580   48.490   19.060  101.230    0.000    0.000 -999.0  320.390 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 237.1
2012 147 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.790   51.020   18.000  101.220    0.000    0.000 -999.0  316.900 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 229.4
2012 148  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.000   55.430   16.930  101.220    0.000    0.000 -999.0  314.900 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 230.1
2012 148  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.460   60.100   16.150  101.210    0.000    0.000 -999.0  314.330 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 226.5
2012 148  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.290   63.420   15.450  101.190    0.000    0.000 -999.0  312.230 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 218.5
2012 148  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.830   67.500   14.700  101.180    0.000    0.000 -999.0  309.690 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 219.8
2012 148  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.660   69.780   14.460  101.180    0.000    0.000 -999.0  309.590 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 221.1
2012 148  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.560   71.370   14.180  101.190    0.000   32.320 -999.0  308.770 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 220.8
2012 148  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.290   69.300   14.820  101.210    0.000  142.840 -999.0  311.840 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 223.2
2012 148  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.280   65.000   16.110  101.230    0.000  290.140 -999.0  316.920 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 244.0
2012 148  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.000   60.460   17.740  101.250    0.000  444.690 -999.0  324.000 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 273.5
2012 148  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.820   54.250   19.820  101.240    0.000  589.210 -999.0  332.530 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 261.3
2012 148 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.130   48.070   21.800  101.220    0.000  708.380 -999.0  340.700 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 266.4
2012 148 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.180   43.310   23.220  101.200    0.000  799.500 -999.0  346.310 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 274.4
2012 148 12    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.240   37.840   23.730  101.180    0.000  846.930 -999.0  346.550 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 283.9
2012 148 13    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.210   34.000   24.110  101.160    0.000  854.530 -999.0  345.370 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 273.8
2012 148 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.600   31.380   24.320  101.130    0.000  808.200 -999.0  345.620 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 269.8
2012 148 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.880   31.610   24.270  101.120    0.000  727.580 -999.0  348.390 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 275.5
2012 148 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.290   31.090   23.930  101.110    0.000  598.180 -999.0  346.320 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 277.4
2012 148 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.580   31.880   23.730  101.100    0.000  439.890 -999.0  343.810 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 272.4
2012 148 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.270   33.520   23.090  101.100    0.000  282.120 -999.0  339.980 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 270.0
2012 148 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.720   37.810   22.310  101.100    0.000  125.120 -999.0  336.720 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 279.2
2012 148 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.430   41.738   21.540  101.120    0.000   32.050 -999.0  332.980 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 275.7
2012 148 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.310   46.010   20.390  101.140    0.000    0.000 -999.0  328.570 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 267.5
2012 148 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.460   47.410   19.430  101.160    0.000    0.000 -999.0  324.800 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 274.0
2012 148 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.110   52.200   18.610  101.160    0.000    0.000 -999.0  323.750 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 276.3
2012 149  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.460   59.090   17.900  101.150    0.000    0.000 -999.0  323.170 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 275.8
2012 149  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.940   63.000   17.360  101.130    0.000    0.000 -999.0  323.050 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 265.7
2012 149  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.970   65.220   16.920  101.110    0.000    0.000 -999.0  323.070 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 229.4
2012 149  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.030   67.560   16.520  101.080    0.000    0.000 -999.0  323.160 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 225.5
2012 149  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.470   68.350   16.290  101.080    0.000    0.000 -999.0  322.660 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 237.1
2012 149  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.320   69.620   15.900  101.080    0.000   30.190 -999.0  321.550 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 246.6
2012 149  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    0.980   67.530   16.490  101.110    0.000  129.070 -999.0  322.740 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 282.9
