Year  DOY Hour  Min  Dectime  RSS_Paved  RSS_Bldgs  RSS_EveTr  RSS_DecTr  RSS_Grass  RSS_BSoil  RSS_Water state_Pave state_Bldg state_EveT state_DecT state_Gras state_BSoi state_Wate         RS         RA         RB     RAsnow    vpd_hPa     avdens       avcp      s_hPa   psyc_hPa
2011   54   16    0  53.6667   449.1687   449.1687    51.2328    -0.0000    73.9318   777.7579    -0.0000     0.1554     0.1554     1.3805     1.3604     1.3883     0.1583    23.1603  5390.9390    80.4900     6.8185   135.0539     1.2153     1.2448  1010.8970     0.7791     0.6608
2011   54   17    0  53.7083   644.4596   644.4596    75.1850    -0.0000   100.3912  1102.2684    -0.0000     0.1210     0.1210     1.2474     1.2239     1.2555     0.1246    23.1305 14926.2805    77.4893     6.7444   127.5171     1.3520     1.2419  1011.1164     0.8095     0.6613
2011   54   18    0  53.7500   912.3736   912.3736   108.6498    -0.0000   139.2032  1563.5584    -0.0000     0.1020     0.1020     1.1423     1.1147     1.1505     0.1060    23.1049 **********    83.6927     6.8489   140.0496     1.3843     1.2403  1011.3068     0.8310     0.6618
2011   54   19    0  53.7917  1043.6055  1043.6055   135.2022     0.3054   168.4508  1714.6993    -0.0000     0.0896     0.0896     1.0566     1.0249     1.0648     0.0937    23.0837 **********    86.1032     6.8797   144.2588     1.5619     1.2398  1011.2912     0.8396     0.6620
2011   54   20    0  53.8333  1102.1512  1102.1512   156.1145    10.8787   190.4323  1715.6070     0.0000     0.0800     0.0800     0.9822     0.9458     0.9905     0.0843    23.0616  9999.9999    86.4313     6.8705   143.9891     1.9635     1.2415  1010.9273     0.8252     0.6616
2011   54   21    0  53.8750  1086.6927  1086.6927   157.8208    24.1496   189.5346  1667.9549    -0.0000     0.0718     0.0718     0.9150     0.8729     0.9236     0.0765    23.0353  9999.9999    75.7973     6.6890   121.8626     2.0552     1.2437  1010.7126     0.8086     0.6615
2011   54   22    0  53.9167  1368.8605  1368.8605   209.2261    45.6898   247.9687  2039.2404     0.0000     0.0652     0.0652     0.8558     0.8092     0.8646     0.0702    23.0097  9999.9999    88.6660     6.9066   148.1531     1.9494     1.2441  1010.7740     0.8092     0.6619
2011   54   23    0  53.9583  1699.4251  1699.4251   275.6329    73.1743   323.4520  2466.6505    -0.0000     0.0605     0.0605     0.8061     0.7579     0.8149     0.0654    22.9914  9999.9999   105.4027     7.2471   181.0481     1.8502     1.2439  1010.8615     0.8126     0.6621
2011   55    0    0  54.0000  2752.4424  2752.4424   517.2027   156.5948   600.7151  3767.5199     0.0000     0.0572     0.0572     0.7647     0.7176     0.7731     0.0620    22.9816  9999.9999   188.1768    17.5183   200.0000     1.7645     1.2440  1010.9243     0.8143     0.6623
2011   55    1    0  54.0417  2425.9629  2425.9629   457.5012   147.6169   529.7408  3374.4202     0.0000     0.0551     0.0551     0.7296     0.6852     0.7375     0.0594    22.9786  9999.9999   152.9292    12.0374   199.5197     1.6423     1.2443  1011.0006     0.8155     0.6627
2011   55    2    0  54.0833  1913.6324  1913.6324   349.1129   119.8791   403.2994  2741.8393     0.0000     0.0527     0.0527     0.6957     0.6525     0.7032     0.0569    22.9715  9999.9999   104.5316     7.1971   179.0784     1.6355     1.2449  1011.0104     0.8164     0.6631
2011   55    3    0  54.1250  1976.6290  1976.6290   372.2732   135.9833   428.1424  2815.3283    -0.0000     0.0503     0.0503     0.6634     0.6209     0.6707     0.0544    22.9623  9999.9999   103.7683     7.1804   177.3831     1.7089     1.2460  1010.9255     0.8122     0.6633
2011   55    4    0  54.1667  1951.6470  1951.6470   380.1973   146.1181   435.6140  2802.1615    -0.0000     0.0488     0.0488     0.6333     0.5911     0.6404     0.0522    22.9525  9999.9999    99.1926     7.0822   168.0073     1.7696     1.2471  1010.8149     0.8043     0.6633
2011   55    5    0  54.2083  1630.8991  1630.8991   320.5260   129.1721   366.1404  2412.7379    -0.0000     0.0474     0.0474     0.6036     0.5608     0.6107     0.0499    22.9381  9999.9999    77.4853     6.7068   124.7517     1.7384     1.2489  1010.7018     0.7911     0.6634
2011   55    6    0  54.2500  2385.2881  2385.2881   452.8437   189.5289   516.4287  3706.4320     0.0000     0.0459     0.0459     0.5756     0.5320     0.5827     0.0485    22.9225 **********   100.3446     7.1319   171.2705     1.7157     1.2506  1010.6038     0.7799     0.6635
2011   55    7    0  54.2917  3189.0715  3189.0715   609.0751   262.5896   693.3560  5005.4165     0.0000     0.0449     0.0449     0.5507     0.5070     0.5577     0.0479    22.9103 **********   125.7985     7.8141   200.0000     1.7039     1.2521  1010.5233     0.7711     0.6636
2011   55    8    0  54.3333  2402.9119  2402.9119   568.9305   261.6276   641.1881  3349.4459     0.0000     0.0435     0.0435     0.5258     0.4813     0.5329     0.0468    22.8936 10687.9938   118.6996     7.8996   199.3347     1.7477     1.2524  1010.5311     0.7747     0.6641
2011   55    9    0  54.3750  1477.4491  1477.4491   429.3072   214.8548   477.6193  1847.2051     0.0000     0.0400     0.0400     0.4977     0.4501     0.5051     0.0441    22.8625  3394.6901    91.2993     7.1508   163.1595     1.8737     1.2519  1010.5884     0.7882     0.6646
2011   55   10    0  54.4167  1204.7172  1204.7172   360.5701   194.3868   397.7046  1429.4113    -0.0000     0.0339     0.0339     0.4649     0.4118     0.4730     0.0389    22.8108  2347.4213    71.7141     6.6842   117.3393     2.1452     1.2510  1010.5944     0.8046     0.6651
2011   55   11    0  54.4583  1276.8401  1276.8401   392.4363   230.0723   428.4354  1423.4866     0.0000     0.0260     0.0260     0.4293     0.3697     0.4384     0.0320    22.7423  2064.6426    72.8806     6.7120   120.6081     2.5926     1.2493  1010.6025     0.8311     0.6656
2011   55   12    0  54.5000  1319.0645  1319.0645   391.2995   249.2902   423.0841  1377.9251    -0.0000     0.0164     0.0164     0.3908     0.3242     0.4009     0.0231    22.6542  1800.8442    65.6260     6.6056   104.7289     3.2551     1.2474  1010.5019     0.8584     0.6659
2011   55   13    0  54.5417  1513.1152  1513.1152   432.6436   303.0947   462.3274  1462.1555    -0.0000     0.0055     0.0055     0.3487     0.2750     0.3599     0.0121    22.5409  1678.6006    65.6963     6.6089   105.2057     4.1326     1.2455  1010.2567     0.8825     0.6658
2011   55   14    0  54.5833  1554.7337  1554.7337   515.7586   421.7708   540.6388  1552.2277     0.0000     0.0000     0.0000     0.2746     0.1955     0.2869     0.0001    22.4015  1554.7337    64.9906     6.6063   104.2346     4.8070     1.2456  1009.8893     0.8824     0.6653
2011   55   15    0  54.6250  1787.9154  1787.9154   720.7541   718.8928   738.7117  1787.9154     0.0000     0.0000     0.0000     0.1852     0.1053     0.1979     0.0000    22.2534  1787.9154    63.4714     6.5804    99.8972     5.0428     1.2456  1009.7837     0.8848     0.6652
2011   55   16    0  54.6667  2320.2802  2320.2802  1079.7056  1358.0803  1082.0977  2320.2802     0.0000     0.0000     0.0000     0.1214     0.0450     0.1340     0.0000    22.1215  2320.2802    66.0211     6.6015   104.7870     4.9606     1.2464  1009.7653     0.8784     0.6653
2011   55   17    0  54.7083  4200.6106  4200.6106  1801.7634  3414.9303  1761.1037  4200.6106     0.0000     0.0000     0.0000     0.0816     0.0107     0.0938     0.0000    22.0073  4200.6106    67.5828     6.6148   107.3082     4.6403     1.2492  1009.6596     0.8495     0.6652
2011   55   18    0  54.7500 25564.6483 25564.6483  4302.6419 25564.6483  4076.5617 25564.6483     0.0000     0.0000     0.0000     0.0641     0.0001     0.0759     0.0000    21.9207 25564.6483    90.0216     7.0374   156.2802     4.3924     1.2506  1009.6834     0.8381     0.6653
2011   55   19    0  54.7917 ********** **********  5207.0137 **********  4903.1070 **********     0.0000     0.0000     0.0000     0.0583     0.0000     0.0697     0.0000    21.8628 **********   102.9848     7.2975   182.1523     4.0010     1.2525  1009.7382     0.8219     0.6655
2011   55   20    0  54.8333  9999.9999  9999.9999  4035.5897  9999.9999  3824.6625  9999.9999    -0.0000     0.0000     0.0000     0.0512     0.0000     0.0620     0.0000    21.8148  9999.9999    91.2525     6.9753   154.5635     3.5363     1.2541  1009.8613     0.8086     0.6658
2011   55   21    0  54.8750  9999.9999  9999.9999  4695.8041  9999.9999  4485.8440  9999.9999    -0.0000     0.0000     0.0000     0.0457     0.0000     0.0551     0.0000    21.7748  9999.9999   107.8002     7.3274   186.1254     3.0801     1.2559  1009.9748     0.7947     0.6662
2011   55   22    0  54.9167  9999.9999  9999.9999  5755.7978  9999.9999  5550.3300  9999.9999     0.0000     0.0000     0.0000     0.0417     0.0000     0.0504     0.0000    21.7500  9999.9999   157.2568    11.7877   200.0000     2.7377     1.2580  1009.9699     0.7748     0.6662
2011   55   23    0  54.9583  9999.9999  9999.9999  5841.5645  9999.9999  5609.3264  9999.9999     0.0000     0.0000     0.0000     0.0390     0.0000     0.0476     0.0000    21.7359  9999.9999   154.2962    11.4552   200.0000     2.4179     1.2602  1009.9581     0.7554     0.6662
2011   56    0    0  55.0000  9999.9999  9999.9999  5700.6126  9999.9999  5440.3475  9999.9999    -0.0000     0.0000     0.0000     0.0367     0.0000     0.0453     0.0000    21.7219  9999.9999   136.9884     9.3363   200.0000     2.1943     1.2612  1009.9755     0.7444     0.6661
2011   56    1    0  55.0417  9999.9999  9999.9999  6695.9269  9999.9999  6440.3208  9999.9999     0.0000     0.0000     0.0000     0.0353     0.0000     0.0439     0.0000    21.7142  9999.9999   200.0000    18.8816   200.0000     2.0920     1.2613  1010.0114     0.7423     0.6661
2011   56    2    0  55.0833  9999.9999  9999.9999  6734.6998  9999.9999  6472.1736  9999.9999     0.0000     0.0000     0.0000     0.0347     0.0000     0.0432     0.0000    21.7113  9999.9999   200.0000    18.6755   200.0000     2.0065     1.2617  1010.0298     0.7394     0.6662
2011   56    3    0  55.1250 ********** ********** 14256.3423 ********** 12896.5421 **********     0.0000     0.0000     0.0000     0.0342     0.0000     0.0428     0.0000    21.7093 **********   200.0000    19.9483   200.0000     1.8883     1.2619  1010.0738     0.7372     0.6662
2011   56    4    0  55.1667 ********** ********** 12764.6993 ********** 11323.9764 **********     0.0000     0.0000     0.0000     0.0341     0.0000     0.0426     0.0000    21.7047 **********   116.4685     8.1250   185.7480     1.8111     1.2609  1010.2099     0.7472     0.6665
2011   56    5    0  55.2083 ********** **********  9762.8904 **********  8885.3225 **********    -0.0000     0.0000     0.0000     0.0339     0.0000     0.0424     0.0000    21.6963 **********   147.0526    11.0497   198.6956     1.5727     1.2598  1010.4321     0.7568     0.6668
2011   56    6    0  55.2500 ********** ********** 14487.6067 ********** 13104.6238 **********     0.0000     0.0000     0.0000     0.0338     0.0000     0.0423     0.0000    21.6947 **********   200.0000    19.5160   200.0000     1.3557     1.2587  1010.6298     0.7650     0.6670
2011   56    7    0  55.2917 ********** ********** 11750.6993 ********** 10545.6160 **********     0.0000     0.0000     0.0000     0.0337     0.0000     0.0422     0.0000    21.6906 **********   120.8571     7.6938   195.6864     1.2872     1.2578  1010.7308     0.7715     0.6670
2011   56    8    0  55.3333  9310.6083  9310.6083  4971.0094  9310.6083  4673.1597  9310.6083     0.0000     0.0000     0.0000     0.0321     0.0000     0.0405     0.0000    21.6742  9310.6083    93.7773     7.1223   164.5673     1.3888     1.2573  1010.7409     0.7785     0.6672
2011   56    9    0  55.3750  5448.0158  5448.0158  3663.2068  5448.0158  3467.7081  5448.0158    -0.0000     0.0000     0.0000     0.0275     0.0000     0.0359     0.0000    21.6463  5448.0158    83.6407     6.8889   142.2146     1.7735     1.2548  1010.8148     0.8082     0.6676
2011   56   10    0  55.4167  2865.7859  2865.7859  2420.2302  2865.7859  2301.1249  2865.7859     0.0000     0.0000     0.0000     0.0164     0.0000     0.0246     0.0000    21.6013  2865.7859    70.8986     6.6669   114.8296     2.5270     1.2510  1010.7892     0.8482     0.6678
2011   56   11    0  55.4583  1837.1367  1837.1367  1826.5090  1837.1367  1790.1508  1837.1367     0.0000     0.0000     0.0000     0.0006     0.0000     0.0032     0.0000    21.5154  1837.1367    56.1037     6.5456    84.2450     3.5377     1.2474  1010.6067     0.8861     0.6675
2011   56   12    0  55.5000  1568.6324  1568.6324  1568.6324  1568.6324  1568.6324  1568.6324     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    21.3823  1568.6324    53.1077     6.5465    78.4448     4.2074     1.2449  1010.5081     0.9133     0.6674
2011   56   13    0  55.5417  1685.6957  1685.6957  1685.6957  1685.6957  1685.6957  1685.6957     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    21.2351  1685.6957    54.0081     6.5443    80.0462     4.4354     1.2444  1010.4161     0.9165     0.6671
2011   56   14    0  55.5833  2294.3699  2294.3699  2294.3699  2294.3699  2294.3699  2294.3699     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    21.1034  2294.3699    55.2308     6.5430    82.0780     4.3380     1.2451  1010.3250     0.9015     0.6667
2011   56   15    0  55.6250  3155.6265  3155.6265  3155.6265  3155.6265  3155.6265  3155.6265    -0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.9910  3155.6265    58.9840     6.5465    89.4817     4.1531     1.2450  1010.3830     0.8969     0.6665
2011   56   16    0  55.6667  4409.3381  4409.3381  4409.3381  4409.3381  4409.3381  4409.3381    -0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.8909  4409.3381    61.1271     6.5545    93.7002     4.0216     1.2449  1010.4116     0.8923     0.6662
2011   56   17    0  55.7083  6573.1633  6573.1633  6573.1633  6573.1633  6573.1633  6573.1633    -0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.8004  6573.1633    62.2471     6.5592    95.6800     3.7405     1.2450  1010.4854     0.8839     0.6660
2011   56   18    0  55.7500 62469.2924 62469.2924 62469.2924 62469.2924 62469.2924 62469.2924     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.7228 62469.2924    63.5837     6.5658    98.0164     3.5338     1.2451  1010.5352     0.8772     0.6657
2011   56   19    0  55.7917 ********** ********** ********** ********** ********** **********     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.6612 **********    71.2796     6.6369   113.2792     3.1889     1.2461  1010.5598     0.8601     0.6654
2011   56   20    0  55.8333  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999    -0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.6125  9999.9999    70.5252     6.6246   111.4922     2.8230     1.2473  1010.5703     0.8403     0.6650
2011   56   21    0  55.8750  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999    -0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.5715  9999.9999    68.2016     6.5993   106.7377     2.3511     1.2485  1010.6359     0.8201     0.6647
2011   56   22    0  55.9167  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.5362  9999.9999    66.9685     6.5873   104.2186     2.1495     1.2484  1010.6725     0.8121     0.6642
2011   56   23    0  55.9583  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.5050  9999.9999    67.8561     6.5959   105.9283     2.0262     1.2473  1010.7511     0.8128     0.6638
2011   57    0    0  56.0000  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.4742  9999.9999    59.5065     6.5459    89.4413     2.0388     1.2455  1010.7797     0.8158     0.6630
2011   57    1    0  56.0417  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999  9999.9999    -0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    20.4403  9999.9999    57.2037     6.5422    84.9614     2.0622     1.2442  1010.7662     0.8150     0.6623
2011   57    2    0  56.0833  1251.0386  1251.0386  2056.1601  1534.2257  2175.0551  1557.6213    -0.0000     0.1645     0.1645     0.1808     0.1800     0.1809     0.1654    20.5891 **********    55.4972     6.5444    81.5732     2.0083     1.2432  1010.7266     0.8071     0.6612
2011   57    3    0  56.1250    53.1414    53.1414   187.0625    53.1060   221.7437   172.6116    -0.0000     0.4302     0.4302     0.8310     0.8251     0.8317     0.4317    21.2334 **********    58.3123     6.5426    86.7846     1.7124     1.2433  1010.7040     0.7872     0.6602
2011   57    4    0  56.1667    58.6072    58.6072    21.8059     0.0000    37.1966   175.7557     0.0000     0.4023     0.4023     1.5310     1.5201     1.5331     0.4036    22.0248 **********    54.7301     6.5467    80.0740     1.4714     1.2434  1010.6696     0.7691     0.6591
2011   57    5    0  56.2083    68.1883    68.1883     0.5093     0.0000     8.0341   196.1861     0.0000     0.3886     0.3886     1.8776     1.8693     1.8804     0.3897    22.6026 **********    58.0859     6.5439    86.4959     1.3434     1.2429  1010.6815     0.7625     0.6585
2011   57    6    0  56.2500   212.2022   212.2022     1.5201     0.0000    12.2014   446.6150     0.0000     0.2568     0.2568     1.8516     1.8470     1.8537     0.2580    22.9095 **********    66.7136     6.5863   103.4459     1.2713     1.2416  1010.7426     0.7642     0.6580
2011   57    7    0  56.2917   464.8867   464.8867    21.5754     0.0000    42.2359   873.1105     0.0000     0.1597     0.1597     1.5973     1.5936     1.5997     0.1613    22.8940 **********    77.0062     6.7098   124.5713     1.2623     1.2400  1010.8377     0.7731     0.6578
2011   57    8    0  56.3333   542.3379   542.3379    39.1294     0.0000    59.3293   957.3680     0.0000     0.1253     0.1253     1.4195     1.4136     1.4227     0.1276    22.8737 23872.2861    68.0938     6.6194   107.0436     1.4427     1.2394  1010.8091     0.7806     0.6578
2011   57    9    0  56.3750   249.6874   249.6874    32.9996     0.0000    47.1266   449.3501     0.0000     0.1776     0.1776     1.3557     1.3419     1.3611     0.1818    22.9235  5547.6837    48.4959     6.5923    68.8076     1.8768     1.2444  1010.1647     0.7390     0.6571
2011   57   10    0  56.4167   226.6947   226.6947    39.7526    -0.0000    54.1958   399.3806    -0.0000     0.1822     0.1822     1.2968     1.2706     1.3054     0.1883    22.9649  3366.1791    51.0008     6.5639    73.6158     2.1651     1.2480  1009.7373     0.7113     0.6567
2011   57   11    0  56.4583    73.0538    73.0538    15.5045     0.0000    25.7988   187.0672     0.0000     0.4099     0.4099     1.6664     1.6326     1.6767     0.4141    23.4513  4882.7220    58.7223     6.5460    87.8372     1.9835     1.2505  1009.6657     0.6935     0.6568
2011   57   12    0  56.5000    48.9775    48.9775    -0.0000    -0.0000    -0.0000   160.7418    -0.0000     0.4349     0.4349     2.2264     2.2087     2.2322     0.4373    24.4172  4028.5094    65.2509     6.5743   100.8637     1.7508     1.2509  1009.7897     0.6932     0.6572
2011   57   13    0  56.5417    66.6957    66.6957     0.0000     0.0000     0.0000   186.1843     0.0000     0.3923     0.3923     2.2690     2.2631     2.2709     0.3951    25.0752  3593.8227    64.7707     6.5717   100.0883     1.8013     1.2512  1009.7413     0.6911     0.6571
2011   57   14    0  56.5833    88.3916    88.3916    -0.0000    -0.0000    -0.0000   213.6817    -0.0000     0.3455     0.3455     2.1503     2.1482     2.1509     0.3490    25.5268  2892.9275    62.1029     6.5628    96.0665     1.8321     1.2491  1009.8934     0.7088     0.6574
2011   57   15    0  56.6250   126.2867   126.2867    -0.0000    -0.0000     3.3812   266.0970    -0.0000     0.2856     0.2856     1.9583     1.9573     1.9589     0.2900    25.7717  2915.5727    58.8580     6.5464    89.3459     2.0150     1.2473  1009.9610     0.7264     0.6576
2011   57   16    0  56.6667   162.4026   162.4026     1.7555     0.0000    15.2287   330.8476     0.0000     0.2604     0.2604     1.7864     1.7857     1.7899     0.2653    25.9078  4366.5320    63.2773     6.5616    97.0733     2.4134     1.2475  1009.7623     0.7287     0.6576
2011   57   17    0  56.7083   261.6135   261.6135    16.1761     0.0000    31.4447   485.3509     0.0000     0.1978     0.1978     1.6013     1.5980     1.6085     0.2035    25.9514  8014.1376    62.6816     6.5565    95.6353     2.9110     1.2498  1009.3506     0.7144     0.6573
2011   57   18    0  56.7500   452.8439   452.8439    38.5622    -0.0000    55.6657   776.2129    -0.0000     0.1317     0.1317     1.3855     1.3722     1.3957     0.1392    25.8807 32086.5090    62.4844     6.5543    95.0246     3.3832     1.2524  1008.9330     0.6978     0.6569
2011   57   19    0  56.7917   624.9072   624.9072    61.6545     0.0000    80.6049   999.1808     0.0000     0.1008     0.1008     1.2217     1.1919     1.2345     0.1098    25.8058 **********    64.6282     6.5656    99.0180     3.7574     1.2556  1008.5180     0.6755     0.6566
2011   57   20    0  56.8333   803.0526   803.0526    87.6895     0.2222   108.9312  1196.7057     0.0000     0.0813     0.0813     1.0930     1.0439     1.1077     0.0914    25.7337  9999.9999    69.3100     6.6025   108.1582     3.5727     1.2588  1008.4153     0.6540     0.6566
2011   57   21    0  56.8750   903.9927   903.9927   102.9698    10.6333   124.1101  1295.3685     0.0000     0.0681     0.0681     0.9901     0.9230     1.0059     0.0788    25.6686  9999.9999    65.8617     6.5747   101.5197     3.2283     1.2626  1008.3525     0.6274     0.6567
2011   57   22    0  56.9167  1022.3366  1022.3366   119.9974    26.4200   141.5566  1411.6637    -0.0000     0.0583     0.0583     0.9038     0.8231     0.9206     0.0693    25.6063  9999.9999    64.6897     6.5686    99.4176     2.7452     1.2666  1008.3562     0.5997     0.6568
2011   57   23    0  56.9583  1320.7356  1320.7356   162.3392    48.4062   188.6831  1761.1560     0.0000     0.0514     0.0514     0.8343     0.7463     0.8514     0.0625    25.5560  9999.9999    75.7891     6.6844   121.4613     2.4490     1.2677  1008.4689     0.5946     0.6572
2011   58    0    0  57.0000  1428.5787  1428.5787   183.0737    64.4057   210.6514  1888.6186     0.0000     0.0471     0.0471     0.7777     0.6866     0.7946     0.0574    25.5169  9999.9999    75.6269     6.6789   121.0180     2.2597     1.2682  1008.5538     0.5928     0.6575
2011   58    1    0  57.0417  1586.2108  1586.2108   214.7622    84.6460   245.1172  2093.8153    -0.0000     0.0440     0.0440     0.7289     0.6366     0.7456     0.0534    25.4831  9999.9999    79.8759     6.7368   129.3218     2.0919     1.2690  1008.6159     0.5898     0.6578
2011   58    2    0  57.0833  1671.4099  1671.4099   236.8173   100.9576   268.6399  2208.8103     0.0000     0.0416     0.0416     0.6870     0.5949     0.7032     0.0502    25.4553  9999.9999    80.5003     6.7442   130.4519     1.9645     1.2701  1008.6309     0.5840     0.6579
2011   58    3    0  57.1250  1734.4078  1734.4078   255.6864   116.1344   288.5088  2263.7175     0.0000     0.0395     0.0395     0.6491     0.5576     0.6650     0.0481    25.4290  9999.9999    79.7009     6.7339   128.9060     1.8991     1.2708  1008.6391     0.5811     0.6581
2011   58    4    0  57.1667  2057.3837  2057.3837   323.5180   154.7501   363.2284  2617.2939    -0.0000     0.0377     0.0377     0.6153     0.5250     0.6308     0.0467    25.4059  9999.9999    94.0649     6.9788   157.5366     1.8685     1.2715  1008.6223     0.5776     0.6582
2011   58    5    0  57.2083  1991.6122  1991.6122   319.7623   159.0250   357.7730  2506.9204     0.0000     0.0360     0.0360     0.5847     0.4958     0.5997     0.0453    25.3847  9999.9999    86.4522     6.8448   142.5764     1.8405     1.2728  1008.5785     0.5713     0.6583
2011   58    6    0  57.2500  2341.5347  2341.5347   348.6068   178.7729   389.3656  3001.1641    -0.0000     0.0343     0.0343     0.5552     0.4673     0.5700     0.0439    25.3605 **********    85.7786     6.8417   141.7488     1.8371     1.2741  1008.5201     0.5648     0.6584
2011   58    7    0  57.2917  2399.8434  2399.8434   347.8098   184.4690   387.4441  3062.7384     0.0000     0.0326     0.0326     0.5267     0.4389     0.5412     0.0426    25.3317 **********    78.6977     6.7445   128.5627     1.8468     1.2753  1008.4577     0.5587     0.6584
2011   58    8    0  57.3333  1758.4473  1758.4473   318.1740   180.4991   351.0523  2061.2463     0.0000     0.0299     0.0299     0.4960     0.4068     0.5107     0.0404    25.2893  6966.2040    70.5610     6.6478   113.4732     1.8653     1.2761  1008.4308     0.5570     0.6587
2011   58    9    0  57.3750  1397.0731  1397.0731   303.2692   186.8532   330.7392  1512.2931     0.0000     0.0251     0.0251     0.4611     0.3686     0.4762     0.0360    25.2257  2957.8772    65.2284     6.5980   103.5772     2.0383     1.2752  1008.4261     0.5668     0.6589
2011   58   10    0  57.4167  1426.2946  1426.2946   312.3535   208.4620   337.3103  1445.0459    -0.0000     0.0183     0.0183     0.4222     0.3254     0.4379     0.0295    25.1389  2408.8218    60.9274     6.5604    94.5295     2.4681     1.2725  1008.3770     0.5868     0.6589
2011   58   11    0  57.4583  1632.0031  1632.0031   349.6433   252.4811   373.9001  1546.7807     0.0000     0.0112     0.0112     0.3830     0.2825     0.3994     0.0223    25.0383  2266.7926    61.4425     6.5650    95.8060     2.8380     1.2704  1008.3185     0.6021     0.6589
2011   58   12    0  57.5000  1715.6811  1715.6811   381.6039   303.1468   402.8627  1536.1612     0.0000     0.0030     0.0030     0.3401     0.2365     0.3572     0.0124    24.9124  1854.0604    60.7974     6.5661    95.3364     3.3805     1.2666  1008.2871     0.6304     0.6589
2011   58   13    0  57.5417  2134.3906  2134.3906   503.8836   457.1213   523.6670  2134.3906     0.0000     0.0000     0.0000     0.2762     0.1717     0.2938     0.0000    24.7743  2134.3906    62.3151     6.5692    97.2490     4.0303     1.2611  1008.3429     0.6740     0.6591
2011   58   14    0  57.5833   854.8704   854.8704   464.3977   380.1128   489.8517  1146.3223     0.0000     0.0850     0.0850     0.3242     0.2212     0.3418     0.0862    24.7579  3973.2068    60.5303     6.5522    92.5530     2.7859     1.2664  1008.5750     0.6266     0.6590
2011   58   15    0  57.6250    43.9243    43.9243   102.6537    42.9995   121.2692   154.1688    -0.0000     0.4918     0.4918     1.1998     1.0967     1.2175     0.4946    25.6194  6365.2273    71.0250     6.6468   113.3786     1.7575     1.2707  1008.8008     0.5907     0.6590
2011   58   16    0  57.6667    92.9517    92.9517     0.0000     0.0000     0.0000   245.0523     0.0000     0.3785     0.3785     2.0271     1.9596     2.0389     0.3811    26.7246  6128.2273    82.5044     6.8737   140.2367     1.5348     1.2714  1008.8621     0.5842     0.6590
2011   58   17    0  57.7083   255.8471   255.8471     2.5337     0.0000    14.4485   502.5431     0.0000     0.2344     0.2344     1.8328     1.7971     1.8396     0.2379    26.8929  8640.5551    85.3909     6.9321   146.4379     1.7066     1.2714  1008.7993     0.5876     0.6591
2011   58   18    0  57.7500   498.4988   498.4988    24.9974    -0.0000    45.1598   898.6967    -0.0000     0.1490     0.1490     1.5653     1.5396     1.5725     0.1533    26.8521 54360.7218    88.1316     6.9870   152.0797     1.6426     1.2727  1008.8209     0.5866     0.6598
2011   58   19    0  57.7917   607.5994   607.5994    45.3672     0.0000    66.0306  1039.6910     0.0000     0.1175     0.1175     1.3870     1.3624     1.3947     0.1221    26.8194 **********    81.6035     6.8153   135.9486     1.4843     1.2741  1008.8859     0.5846     0.6605
2011   58   20    0  57.8333   657.0970   657.0970    60.2851    -0.0000    80.6763  1069.7197    -0.0000     0.0988     0.0988     1.2521     1.2249     1.2603     0.1037    26.7889  9999.9999    74.2185     6.6750   119.2823     1.5069     1.2747  1008.9067     0.5886     0.6611
2011   58   21    0  57.8750   799.3929   799.3929    82.6675     0.0000   105.7466  1265.6939     0.0000     0.0860     0.0860     1.1442     1.1125     1.1527     0.0911    26.7602  9999.9999    77.4222     6.7190   125.6771     1.5149     1.2748  1008.9767     0.5970     0.6619
2011   58   22    0  57.9167   893.9026   893.9026   100.3369     0.6189   124.7195  1385.5106     0.0000     0.0765     0.0765     1.0544     1.0169     1.0631     0.0818    26.7325  9999.9999    76.4463     6.7020   123.5040     1.6515     1.2757  1008.8974     0.5967     0.6622
