year;dectime;dryQSresid
2004;120.7917;NaN
2004;120.7783;NaN
2004;120.8333;NaN
2004;120.82;NaN
2004;120.875;-60.5104
2004;120.8616;-66.0563
2004;120.9167;-75.6808
2004;120.9033;-74.5605
2004;120.9583;-69.3304
2004;120.9449;-71.729
2004;121;-80.2512
2004;120.9866;-86.2087
2004;121.0417;-87.7181
2004;121.0282;-88.9522
2004;121.0833;-91.4768
2004;121.0699;-94.8493
2004;121.125;-96.6813
2004;121.1116;-91.4855
2004;121.1667;-84.7963
2004;121.1532;-72.597
2004;121.2083;-47.5768
2004;121.1949;4.1599
2004;121.25;62.9852
2004;121.2365;56.4781
2004;121.2917;11.5982
2004;121.2782;17.4079
2004;121.3333;53.7863
2004;121.3198;74.841
2004;121.375;95.5944
2004;121.3615;140.328
2004;121.4167;199.1136
2004;121.4031;220.307
2004;121.4583;200.0086
2004;121.4448;161.2342
2004;121.5;119.9697
2004;121.4864;104.0815
2004;121.5417;106.9481
2004;121.5281;91.3938
2004;121.5833;64.2953
2004;121.5698;37.0461
2004;121.625;-31.2394
2004;121.6114;-124.0163
2004;121.6667;-162.4675
2004;121.6531;-117.6435
2004;121.7083;-67.9479
2004;121.6947;-76.0735
2004;121.75;-102.7536
2004;121.7364;-100.5418
2004;121.7917;-87.5856
2004;121.778;-92.1199
2004;121.8333;-103.2204
2004;121.8197;-100.2993
2004;121.875;-92.737
2004;121.8613;-96.5795
2004;121.9167;-101.3383
2004;121.903;-93.6516
2004;121.9583;-74.4509
2004;121.9447;-57.845
2004;122;-53.7675
2004;121.9863;-64.018
2004;122.0417;-78.1401
2004;122.028;-84.4118
2004;122.0833;-88.3234
2004;122.0696;-94.2249
2004;122.125;-97.6837
2004;122.1113;-88.4625
2004;122.1667;-73.4025
2004;122.1529;-59.5559
2004;122.2083;-43.1448
2004;122.1946;-22.7113
2004;122.25;-2.5952
2004;122.2362;7.5061
2004;122.2917;15.7945
2004;122.2779;28.7139
2004;122.3333;29.8024
2004;122.3195;32.2702
2004;122.375;80.5787
2004;122.3612;160.1955
2004;122.4167;192.0251
2004;122.4029;110.8067
2004;122.4583;10.154
2004;122.4445;26.6815
2004;122.5;90.9459
2004;122.4862;97.7163
2004;122.5417;81.5141
2004;122.5278;101.9558
2004;122.5833;125.6013
2004;122.5695;77.6939
2004;122.625;0.4843
2004;122.6111;-22.5242
2004;122.6667;-16.2876
2004;122.6528;-24.6777
2004;122.7083;-45.6102
2004;122.6944;-63.4182
2004;122.75;-73.7428
2004;122.7361;-65.954
2004;122.7917;-43.8696
2004;122.7778;-25.2695
2004;122.8333;-17.593
2004;122.8194;-24.9212
2004;122.875;-33.6769
2004;122.8611;-35.966
2004;122.9167;-36.1637
2004;122.9027;-30.5112
2004;122.9583;-25.9045
2004;122.9444;-31.7302
2004;123;-38.3587
2004;122.986;-32.6517
2004;123.0417;-18.58
2004;123.0277;-20.3176
2004;123.0833;-39.9013
2004;123.0693;-57.6128
2004;123.125;-70.04
2004;123.111;-69.648
2004;123.1667;NaN
2004;123.1526;NaN
2004;123.2083;NaN
2004;123.1943;NaN
2004;123.25;NaN
2004;123.236;NaN
2004;123.2917;NaN
2004;123.2776;NaN
2004;123.3333;NaN
2004;123.3193;NaN
2004;123.375;NaN
2004;123.3609;NaN
2004;123.4167;NaN
2004;123.4026;NaN
2004;123.4583;NaN
2004;123.4442;NaN
2004;123.5;NaN
2004;123.4859;NaN
2004;123.5417;NaN
2004;123.5275;NaN
2004;123.5833;NaN
2004;123.5692;NaN
2004;123.625;NaN
2004;123.6108;NaN
2004;123.6667;NaN
2004;123.6525;NaN
2004;123.7083;NaN
2004;123.6942;NaN
2004;123.75;NaN
2004;123.7358;NaN
2004;123.7917;NaN
2004;123.7775;NaN
2004;123.8333;NaN
2004;123.8191;NaN
2004;123.875;NaN
2004;123.8608;NaN
2004;123.9167;NaN
2004;123.9024;NaN
2004;123.9583;NaN
2004;123.9441;NaN
2004;124;NaN
2004;123.9857;NaN
2004;124.0417;NaN
2004;124.0274;NaN
2004;124.0833;NaN
2004;124.0691;NaN
2004;124.125;NaN
2004;124.1107;NaN
2004;124.1667;NaN
2004;124.1524;NaN
2004;124.2083;NaN
2004;124.194;NaN
2004;124.25;NaN
2004;124.2357;NaN
2004;124.2917;NaN
2004;124.2773;NaN
2004;124.3333;NaN
2004;124.319;NaN
2004;124.375;NaN
2004;124.3606;NaN
2004;124.4167;NaN
2004;124.4023;NaN
2004;124.4583;NaN
2004;124.4439;NaN
2004;124.5;NaN
2004;124.4856;NaN
2004;124.5417;NaN
2004;124.5273;NaN
2004;124.5833;NaN
2004;124.5689;NaN
2004;124.625;NaN
2004;124.6106;NaN
2004;124.6667;NaN
2004;124.6522;NaN
2004;124.7083;NaN
2004;124.6939;NaN
2004;124.75;NaN
2004;124.7355;NaN
2004;124.7917;NaN
2004;124.7772;NaN
2004;124.8333;NaN
2004;124.8188;NaN
2004;124.875;NaN
2004;124.8605;NaN
2004;124.9167;NaN
2004;124.9021;NaN
2004;124.9583;NaN
2004;124.9438;NaN
2004;125;NaN
2004;124.9855;NaN
2004;125.0417;NaN
2004;125.0271;NaN
2004;125.0833;NaN
2004;125.0688;NaN
2004;125.125;NaN
2004;125.1104;NaN
2004;125.1667;NaN
2004;125.1521;NaN
2004;125.2083;NaN
2004;125.1937;NaN
2004;125.25;NaN
2004;125.2354;NaN
2004;125.2917;NaN
2004;125.277;NaN
2004;125.3333;NaN
2004;125.3187;NaN
2004;125.375;NaN
2004;125.3604;NaN
2004;125.4167;NaN
2004;125.402;NaN
2004;125.4583;NaN
2004;125.4437;NaN
2004;125.5;NaN
2004;125.4853;NaN
2004;125.5417;NaN
2004;125.527;NaN
2004;125.5833;NaN
2004;125.5686;NaN
2004;125.625;NaN
2004;125.6103;NaN
2004;125.6667;NaN
2004;125.6519;NaN
2004;125.7083;NaN
2004;125.6936;NaN
2004;125.75;NaN
2004;125.7352;NaN
2004;125.7917;NaN
2004;125.7769;NaN
2004;125.8333;NaN
2004;125.8186;NaN
2004;125.875;NaN
2004;125.8602;NaN
2004;125.9167;NaN
2004;125.9019;NaN
2004;125.9583;NaN
2004;125.9435;NaN
2004;126;NaN
2004;125.9852;NaN
2004;126.0417;NaN
2004;126.0268;NaN
2004;126.0833;NaN
2004;126.0685;NaN
2004;126.125;NaN
2004;126.1101;NaN
2004;126.1667;NaN
2004;126.1518;NaN
2004;126.2083;NaN
2004;126.1935;NaN
2004;126.25;NaN
2004;126.2351;NaN
2004;126.2917;NaN
2004;126.2768;NaN
2004;126.3333;NaN
2004;126.3184;NaN
2004;126.375;NaN
2004;126.3601;NaN
2004;126.4167;NaN
2004;126.4017;NaN
2004;126.4583;NaN
2004;126.4434;NaN
2004;126.5;NaN
2004;126.485;NaN
2004;126.5417;NaN
2004;126.5267;NaN
2004;126.5833;NaN
2004;126.5683;NaN
2004;126.625;NaN
2004;126.61;NaN
2004;126.6667;NaN
2004;126.6517;NaN
2004;126.7083;NaN
2004;126.6933;NaN
2004;126.75;NaN
2004;126.735;NaN
2004;126.7917;NaN
2004;126.7766;NaN
2004;126.8333;NaN
2004;126.8183;NaN
2004;126.875;NaN
2004;126.8599;NaN
2004;126.9167;NaN
2004;126.9016;NaN
2004;126.9583;NaN
2004;126.9432;NaN
2004;127;NaN
2004;126.9849;NaN
2004;127.0417;NaN
2004;127.0265;NaN
2004;127.0833;NaN
2004;127.0682;NaN
2004;127.125;NaN
2004;127.1099;NaN
2004;127.1667;NaN
2004;127.1515;NaN
2004;127.2083;NaN
2004;127.1932;NaN
2004;127.25;NaN
2004;127.2348;NaN
2004;127.2917;NaN
2004;127.2765;NaN
2004;127.3333;NaN
2004;127.3181;NaN
2004;127.375;NaN
2004;127.3598;NaN
2004;127.4167;NaN
2004;127.4014;NaN
2004;127.4583;NaN
2004;127.4431;NaN
2004;127.5;NaN
2004;127.4848;NaN
2004;127.5417;NaN
2004;127.5264;NaN
2004;127.5833;NaN
2004;127.5681;NaN
2004;127.625;NaN
2004;127.6097;NaN
2004;127.6667;NaN
2004;127.6514;NaN
2004;127.7083;NaN
2004;127.693;NaN
2004;127.75;NaN
2004;127.7347;NaN
2004;127.7917;NaN
2004;127.7763;NaN
2004;127.8333;NaN
2004;127.818;NaN
2004;127.875;NaN
2004;127.8596;NaN
2004;127.9167;NaN
2004;127.9013;NaN
2004;127.9583;NaN
2004;127.943;NaN
2004;128;NaN
2004;127.9846;NaN
2004;128.0417;NaN
2004;128.0263;NaN
2004;128.0833;NaN
2004;128.0679;NaN
2004;128.125;NaN
2004;128.1096;NaN
2004;128.1667;NaN
2004;128.1512;NaN
2004;128.2083;NaN
2004;128.1929;NaN
2004;128.25;NaN
2004;128.2345;NaN
2004;128.2917;NaN
2004;128.2762;NaN
2004;128.3333;NaN
2004;128.3178;NaN
2004;128.375;NaN
2004;128.3595;NaN
2004;128.4167;NaN
2004;128.4012;NaN
2004;128.4583;NaN
2004;128.4428;NaN
2004;128.5;NaN
2004;128.4845;NaN
2004;128.5417;NaN
2004;128.5261;NaN
2004;128.5833;NaN
2004;128.5678;NaN
2004;128.625;NaN
2004;128.6094;NaN
2004;128.6667;NaN
2004;128.6511;NaN
2004;128.7083;NaN
2004;128.6927;NaN
2004;128.75;NaN
2004;128.7344;NaN
2004;128.7917;NaN
2004;128.7761;NaN
2004;128.8333;NaN
2004;128.8177;NaN
2004;128.875;NaN
2004;128.8594;NaN
2004;128.9167;NaN
2004;128.901;NaN
2004;128.9583;NaN
2004;128.9427;NaN
2004;129;NaN
2004;128.9843;NaN
2004;129.0417;NaN
2004;129.026;NaN
2004;129.0833;NaN
2004;129.0676;NaN
2004;129.125;NaN
2004;129.1093;NaN
2004;129.1667;NaN
2004;129.1509;NaN
2004;129.2083;NaN
2004;129.1926;NaN
2004;129.25;NaN
2004;129.2343;NaN
2004;129.2917;NaN
2004;129.2759;NaN
2004;129.3333;NaN
2004;129.3176;NaN
2004;129.375;NaN
2004;129.3592;NaN
2004;129.4167;NaN
2004;129.4009;NaN
2004;129.4583;NaN
2004;129.4425;NaN
2004;129.5;NaN
2004;129.4842;NaN
2004;129.5417;NaN
2004;129.5258;NaN
2004;129.5833;NaN
2004;129.5675;NaN
2004;129.625;NaN
2004;129.6092;NaN
2004;129.6667;NaN
2004;129.6508;NaN
2004;129.7083;NaN
2004;129.6925;NaN
2004;129.75;NaN
2004;129.7341;NaN
2004;129.7917;NaN
2004;129.7758;NaN
2004;129.8333;NaN
2004;129.8174;NaN
2004;129.875;NaN
2004;129.8591;NaN
2004;129.9167;NaN
2004;129.9007;NaN
2004;129.9583;NaN
2004;129.9424;NaN
2004;130;NaN
2004;129.984;NaN
2004;130.0417;NaN
2004;130.0257;NaN
2004;130.0833;NaN
2004;130.0674;NaN
2004;130.125;NaN
2004;130.109;NaN
2004;130.1667;NaN
2004;130.1507;NaN
2004;130.2083;NaN
2004;130.1923;NaN
2004;130.25;NaN
2004;130.234;NaN
2004;130.2917;NaN
2004;130.2756;NaN
2004;130.3333;NaN
2004;130.3173;NaN
2004;130.375;NaN
2004;130.3589;NaN
2004;130.4167;NaN
2004;130.4006;NaN
2004;130.4583;NaN
2004;130.4422;NaN
2004;130.5;NaN
2004;130.4839;NaN
2004;130.5417;NaN
2004;130.5256;NaN
2004;130.5833;NaN
2004;130.5672;NaN
2004;130.625;NaN
2004;130.6089;NaN
2004;130.6667;NaN
2004;130.6505;NaN
2004;130.7083;NaN
2004;130.6922;NaN
2004;130.75;NaN
2004;130.7338;NaN
2004;130.7917;NaN
2004;130.7755;NaN
2004;130.8333;NaN
2004;130.8171;NaN
2004;130.875;NaN
2004;130.8588;NaN
2004;130.9167;NaN
2004;130.9005;NaN
2004;130.9583;NaN
2004;130.9421;NaN
2004;131;NaN
2004;130.9838;NaN
2004;131.0417;NaN
2004;131.0254;NaN
2004;131.0833;NaN
2004;131.0671;NaN
2004;131.125;NaN
2004;131.1087;NaN
2004;131.1667;NaN
2004;131.1504;NaN
2004;131.2083;NaN
2004;131.192;NaN
2004;131.25;NaN
2004;131.2337;NaN
2004;131.2917;NaN
2004;131.2753;NaN
2004;131.3333;NaN
2004;131.317;NaN
2004;131.375;NaN
2004;131.3587;NaN
2004;131.4167;NaN
2004;131.4003;NaN
2004;131.4583;NaN
2004;131.442;NaN
2004;131.5;NaN
2004;131.4836;NaN
2004;131.5417;NaN
2004;131.5253;NaN
2004;131.5833;NaN
2004;131.5669;NaN
2004;131.625;NaN
2004;131.6086;NaN
2004;131.6667;NaN
2004;131.6502;NaN
2004;131.7083;NaN
2004;131.6919;NaN
2004;131.75;NaN
2004;131.7335;NaN
2004;131.7917;NaN
2004;131.7752;NaN
2004;131.8333;NaN
2004;131.8169;NaN
2004;131.875;NaN
2004;131.8585;NaN
2004;131.9167;NaN
2004;131.9002;NaN
2004;131.9583;NaN
2004;131.9418;NaN
2004;132;NaN
2004;131.9835;NaN
2004;132.0417;NaN
2004;132.0251;NaN
2004;132.0833;NaN
2004;132.0668;NaN
2004;132.125;NaN
2004;132.1084;NaN
2004;132.1667;NaN
2004;132.1501;NaN
2004;132.2083;NaN
2004;132.1918;NaN
2004;132.25;-22.1853
2004;132.2334;-14.0277
2004;132.2917;17.1594
2004;132.2751;61.2438
2004;132.3333;89.3894
2004;132.3167;77.8226
2004;132.375;75.3627
2004;132.3584;93.8444
2004;132.4167;92.2332
2004;132.4;100.7084
2004;132.4583;128.0252
2004;132.4417;130.1696
2004;132.5;121.1185
2004;132.4833;107.1051
2004;132.5417;52.722
2004;132.525;-35.684
2004;132.5833;-88.1353
2004;132.5666;3.8713
2004;132.625;158.3263
2004;132.6083;177.4123
2004;132.6667;106.622
2004;132.65;42.5325
2004;132.7083;-26.9375
2004;132.6916;-63.3662
2004;132.75;-64.4025
2004;132.7333;-66.7545
2004;132.7917;-69.1215
2004;132.7749;-59.0861
2004;132.8333;-48.9804
2004;132.8166;-57.0437
2004;132.875;-69.2774
2004;132.8582;-71.53
2004;132.9167;-72.1517
2004;132.8999;-80.1832
2004;132.9583;-84.425
2004;132.9415;-76.2117
2004;133;-71.4305
2004;132.9832;-82.6064
2004;133.0417;-92.8025
2004;133.0249;-85.3289
2004;133.0833;-75.9387
2004;133.0665;-80.9641
2004;133.125;-87.4081
2004;133.1082;-79.0284
2004;133.1667;-62.1471
2004;133.1498;-48.1016
2004;133.2083;-43.5059
2004;133.1915;-46.3841
2004;133.25;-43.0573
2004;133.2331;-26.9764
2004;133.2917;-11.9669
2004;133.2748;-9.6638
2004;133.3333;-15.4081
2004;133.3164;-25.5768
2004;133.375;-33.4957
2004;133.3581;-36.8723
2004;133.4167;-48.6595
2004;133.3997;-68.1577
2004;133.4583;-89.7595
2004;133.4414;-97.3818
2004;133.5;-67.9005
2004;133.4831;-18.9797
2004;133.5417;4.198
2004;133.5247;-50.9602
2004;133.5833;-137.2224
2004;133.5664;-144.8063
2004;133.625;-112.5666
2004;133.608;-122.6582
2004;133.6667;-151.8799
2004;133.6497;-156.4122
2004;133.7083;-149.0221
2004;133.6913;-148.0822
2004;133.75;-138.8398
2004;133.733;-128.8948
2004;133.7917;-137.142
2004;133.7746;-147.1243
2004;133.8333;-145.2577
2004;133.8163;-128.7185
2004;133.875;-113.8781
2004;133.8579;-119.535
2004;133.9167;NaN
2004;133.8996;NaN
2004;133.9583;NaN
2004;133.9413;NaN
2004;134;NaN
2004;133.9829;NaN
2004;134.0417;NaN
2004;134.0246;NaN
2004;134.0833;NaN
2004;134.0662;NaN
2004;134.125;NaN
2004;134.1079;NaN
2004;134.1667;NaN
2004;134.1495;NaN
2004;134.2083;NaN
2004;134.1912;NaN
2004;134.25;NaN
2004;134.2328;NaN
2004;134.2917;NaN
2004;134.2745;NaN
2004;134.3333;NaN
2004;134.3162;NaN
2004;134.375;NaN
2004;134.3578;NaN
2004;134.4167;NaN
2004;134.3995;NaN
2004;134.4583;NaN
2004;134.4411;NaN
2004;134.5;NaN
2004;134.4828;NaN
2004;134.5417;NaN
2004;134.5244;NaN
2004;134.5833;NaN
2004;134.5661;NaN
2004;134.625;NaN
2004;134.6077;NaN
2004;134.6667;NaN
2004;134.6494;NaN
2004;134.7083;NaN
2004;134.691;NaN
2004;134.75;NaN
2004;134.7327;NaN
2004;134.7917;NaN
2004;134.7744;NaN
2004;134.8333;NaN
2004;134.816;NaN
2004;134.875;NaN
2004;134.8577;NaN
2004;134.9167;NaN
2004;134.8993;NaN
2004;134.9583;NaN
2004;134.941;NaN
2004;135;NaN
2004;134.9826;NaN
2004;135.0417;NaN
2004;135.0243;NaN
2004;135.0833;NaN
2004;135.0659;NaN
2004;135.125;NaN
2004;135.1076;NaN
2004;135.1667;NaN
2004;135.1492;NaN
2004;135.2083;NaN
2004;135.1909;NaN
2004;135.25;NaN
2004;135.2326;NaN
2004;135.2917;NaN
2004;135.2742;NaN
2004;135.3333;NaN
2004;135.3159;NaN
2004;135.375;NaN
2004;135.3575;NaN
2004;135.4167;NaN
2004;135.3992;NaN
2004;135.4583;NaN
2004;135.4408;NaN
2004;135.5;NaN
2004;135.4825;NaN
2004;135.5417;NaN
2004;135.5241;NaN
2004;135.5833;NaN
2004;135.5658;NaN
2004;135.625;NaN
2004;135.6075;NaN
2004;135.6667;NaN
2004;135.6491;NaN
2004;135.7083;NaN
2004;135.6908;NaN
2004;135.75;NaN
2004;135.7324;NaN
2004;135.7917;NaN
2004;135.7741;NaN
2004;135.8333;NaN
2004;135.8157;NaN
2004;135.875;NaN
2004;135.8574;NaN
2004;135.9167;NaN
2004;135.899;NaN
2004;135.9583;NaN
2004;135.9407;NaN
2004;136;NaN
2004;135.9823;NaN
2004;136.0417;NaN
2004;136.024;NaN
2004;136.0833;NaN
2004;136.0657;NaN
2004;136.125;NaN
2004;136.1073;NaN
2004;136.1667;NaN
2004;136.149;NaN
2004;136.2083;NaN
2004;136.1906;NaN
2004;136.25;84.4252
2004;136.2323;114.688
2004;136.2917;172.3944
2004;136.2739;204.3187
2004;136.3333;218.9724
2004;136.3156;251.2855
2004;136.375;301.7768
2004;136.3572;294.0502
2004;136.4167;213.0506
2004;136.3989;141.0344
2004;136.4583;108.053
2004;136.4406;146.8124
2004;136.5;218.4412
2004;136.4822;214.5342
2004;136.5417;148.463
2004;136.5239;77.3963
2004;136.5833;47.8852
2004;136.5655;69.1013
2004;136.625;70.8706
2004;136.6072;14.8598
2004;136.6667;-52.6262
2004;136.6488;-88.0702
2004;136.7083;-115.4159
2004;136.6905;-157.625
2004;136.75;-200.712
2004;136.7321;-215.3395
2004;136.7917;-208.196
2004;136.7738;-189.3785
2004;136.8333;-160.074
2004;136.8154;-130.3199
2004;136.875;NaN
2004;136.8571;NaN
2004;136.9167;NaN
2004;136.8988;NaN
2004;136.9583;NaN
2004;136.9404;NaN
2004;137;NaN
2004;136.9821;NaN
2004;137.0417;NaN
2004;137.0237;NaN
2004;137.0833;NaN
2004;137.0654;NaN
2004;137.125;NaN
2004;137.107;NaN
2004;137.1667;NaN
2004;137.1487;NaN
2004;137.2083;NaN
2004;137.1903;NaN
2004;137.25;NaN
2004;137.232;NaN
2004;137.2917;NaN
2004;137.2736;NaN
2004;137.3333;NaN
2004;137.3153;NaN
2004;137.375;NaN
2004;137.357;NaN
2004;137.4167;NaN
2004;137.3986;NaN
2004;137.4583;NaN
2004;137.4403;NaN
2004;137.5;NaN
2004;137.4819;NaN
2004;137.5417;NaN
2004;137.5236;NaN
2004;137.5833;NaN
2004;137.5652;NaN
2004;137.625;NaN
2004;137.6069;NaN
2004;137.6667;NaN
2004;137.6485;NaN
2004;137.7083;NaN
2004;137.6902;NaN
2004;137.75;NaN
2004;137.7319;NaN
2004;137.7917;NaN
2004;137.7735;NaN
2004;137.8333;NaN
2004;137.8152;NaN
2004;137.875;NaN
2004;137.8568;NaN
2004;137.9167;NaN
2004;137.8985;NaN
2004;137.9583;NaN
2004;137.9401;NaN
2004;138;NaN
2004;137.9818;NaN
2004;138.0417;NaN
2004;138.0234;NaN
2004;138.0833;NaN
2004;138.0651;NaN
2004;138.125;NaN
2004;138.1067;NaN
2004;138.1667;NaN
2004;138.1484;NaN
2004;138.2083;NaN
2004;138.1901;NaN
2004;138.25;NaN
2004;138.2317;NaN
2004;138.2917;NaN
2004;138.2734;NaN
2004;138.3333;NaN
2004;138.315;NaN
2004;138.375;NaN
2004;138.3567;NaN
2004;138.4167;NaN
2004;138.3983;NaN
2004;138.4583;NaN
2004;138.44;NaN
2004;138.5;NaN
2004;138.4816;NaN
2004;138.5417;NaN
2004;138.5233;NaN
2004;138.5833;NaN
2004;138.5649;NaN
2004;138.625;NaN
2004;138.6066;NaN
2004;138.6667;NaN
2004;138.6483;NaN
2004;138.7083;NaN
2004;138.6899;NaN
2004;138.75;NaN
2004;138.7316;NaN
2004;138.7917;NaN
2004;138.7732;NaN
2004;138.8333;NaN
2004;138.8149;NaN
2004;138.875;NaN
2004;138.8565;NaN
2004;138.9167;NaN
2004;138.8982;NaN
2004;138.9583;NaN
2004;138.9398;NaN
2004;139;NaN
2004;138.9815;NaN
2004;139.0417;NaN
2004;139.0232;NaN
2004;139.0833;NaN
2004;139.0648;NaN
2004;139.125;NaN
2004;139.1065;NaN
2004;139.1667;-102.2292
2004;139.1481;-61.4532
2004;139.2083;-34.6529
2004;139.1898;-43.675
2004;139.25;-41.3891
2004;139.2314;7.5026
2004;139.2917;65.9005
2004;139.2731;87.8426
2004;139.3333;92.6376
2004;139.3147;83.3525
2004;139.375;58.9175
2004;139.3564;64.3134
2004;139.4167;98.5485
2004;139.398;116.1865
2004;139.4583;110.8047
2004;139.4397;126.375
2004;139.5;151.6228
2004;139.4814;107.1042
2004;139.5417;16.3227
2004;139.523;-42.2796
2004;139.5833;-65.8983
2004;139.5647;-91.8312
2004;139.625;-111.9607
2004;139.6063;-91.1748
2004;139.6667;-74.4487
2004;139.648;-99.6748
2004;139.7083;-153.5347
2004;139.6896;-220.7241
2004;139.75;-257.1313
2004;139.7313;-214.8942
2004;139.7917;-153.3549
2004;139.7729;-142.7433
2004;139.8333;-150.0506
2004;139.8146;-130.8674
2004;139.875;-101.8124
2004;139.8563;-101.2321
2004;139.9167;-117.5423
2004;139.8979;-118.9671
2004;139.9583;-109.3544
2004;139.9396;-94.7923
2004;140;-78.8919
2004;139.9812;-74.4363
2004;140.0417;-74.1051
2004;140.0229;-68.9837
2004;140.0833;-67.7331
2004;140.0645;-78.7362
2004;140.125;-91.8381
2004;140.1062;-77.8777
2004;140.1667;-47.4175
2004;140.1478;-29.8529
2004;140.2083;-21.7104
2004;140.1895;-24.8324
2004;140.25;-38.1532
2004;140.2311;-41.6531
2004;140.2917;-31.3983
2004;140.2728;-6.6862
2004;140.3333;24.6683
2004;140.3145;40.4193
2004;140.375;51.8448
2004;140.3561;138.1702
2004;140.4167;263.4057
2004;140.3978;291.1643
2004;140.4583;258.6725
2004;140.4394;216.688
2004;140.5;167.2447
2004;140.4811;137.8802
2004;140.5417;105.7825
2004;140.5227;44.2411
2004;140.5833;-19.2213
2004;140.5644;-54.6912
2004;140.625;-88.8052
2004;140.606;-150.1931
2004;140.6667;-215.5503
2004;140.6477;-247.4314
2004;140.7083;-259.9491
2004;140.6893;-268.5023
2004;140.75;-274.3654
2004;140.731;-268.7002
2004;140.7917;-243.1462
2004;140.7727;-201.8272
2004;140.8333;-163.6265
2004;140.8143;-146.0448
2004;140.875;-136.9558
2004;140.856;-122.3415
2004;140.9167;-110.2351
2004;140.8976;-110.7517
2004;140.9583;-113.0425
2004;140.9393;-105.8556
2004;141;-95.5825
2004;140.9809;-90.761
2004;141.0417;-89.7896
2004;141.0226;-88.6507
2004;141.0833;-86.4041
2004;141.0642;-83.9173
2004;141.125;-86.3326
2004;141.1059;-84.5934
2004;141.1667;-71.4485
2004;141.1476;-50.7263
2004;141.2083;-26.0548
2004;141.1892;25.2877
2004;141.25;97.8605
2004;141.2309;146.7925
2004;141.2917;178.8137
2004;141.2725;217.0748
2004;141.3333;256.7081
2004;141.3142;285.651
2004;141.375;318.963
2004;141.3558;349.5804
2004;141.4167;330.222
2004;141.3975;245.1424
2004;141.4583;151.4545
2004;141.4391;99.2459
2004;141.5;85.5193
2004;141.4808;76.8585
2004;141.5417;50.6877
2004;141.5224;45.2169
2004;141.5833;44.1293
2004;141.5641;-9.7669
2004;141.625;-72.1331
2004;141.6058;-87.6139
2004;141.6667;-105.95
2004;141.6474;-186.93
2004;141.7083;-286.8133
2004;141.6891;-321.8491
2004;141.75;-300.7959
2004;141.7307;-258.2637
2004;141.7917;-216.0616
2004;141.7724;-191.4643
2004;141.8333;-175.3188
2004;141.814;-154.7552
2004;141.875;-132.7655
2004;141.8557;-119.152
2004;141.9167;-110.9958
2004;141.8973;-103.6989
2004;141.9583;-98.1654
2004;141.939;-97.0926
2004;142;-98.2312
2004;141.9806;-98.1291
2004;142.0417;-103.2496
2004;142.0223;-108.6521
2004;142.0833;-100.0934
2004;142.064;-82.5205
2004;142.125;-70.0823
2004;142.1056;-72.6264
2004;142.1667;-81.518
2004;142.1473;-66.034
2004;142.2083;-41.0875
2004;142.1889;-18.5326
2004;142.25;12.9516
2004;142.2306;25.9114
2004;142.2917;24.2478
2004;142.2722;47.6641
2004;142.3333;86.8927
2004;142.3139;71.9224
2004;142.375;28.9964
2004;142.3555;89.4515
2004;142.4167;198.698
2004;142.3972;233.7202
2004;142.4583;230.6783
2004;142.4389;193.0216
2004;142.5;130.4663
2004;142.4805;92.6674
2004;142.5417;73.9912
2004;142.5222;54.1899
2004;142.5833;12.1471
2004;142.5638;-54.3761
2004;142.625;-124.3908
2004;142.6055;-176.2794
2004;142.6667;-222.2556
2004;142.6471;-270.1098
2004;142.7083;-290.9165
2004;142.6888;-262.7095
2004;142.75;-229.0047
2004;142.7304;-222.4842
2004;142.7917;-223.3115
2004;142.7721;-205.651
2004;142.8333;-174.3195
2004;142.8137;-147.2471
2004;142.875;-125.4595
2004;142.8554;-110.5039
2004;142.9167;-104.7364
2004;142.8971;-105.8052
2004;142.9583;-104.9194
2004;142.9387;-97.2976
2004;143;-91.8611
2004;142.9804;-96.4328
2004;143.0417;-103.947
2004;143.022;-105.3152
2004;143.0833;-104.2207
2004;143.0637;-105.9028
2004;143.125;-107.0159
2004;143.1053;-92.6459
2004;143.1667;-67.2572
2004;143.147;-46.3928
2004;143.2083;-25.6843
2004;143.1886;22.6121
2004;143.25;83.3631
2004;143.2303;115.3822
2004;143.2917;150.0836
2004;143.272;217.1176
2004;143.3333;261.9914
2004;143.3136;217.3414
2004;143.375;152.9383
2004;143.3553;130.396
2004;143.4167;88.2634
2004;143.3969;-13.1327
2004;143.4583;-100.6148
2004;143.4386;-55.5152
2004;143.5;36.0576
2004;143.4802;-20.3037
2004;143.5417;-170.6819
2004;143.5219;-215.3701
2004;143.5833;-150.8349
2004;143.5635;-61.0501
2004;143.625;19.8275
2004;143.6052;33.9138
2004;143.6667;-8.3178
2004;143.6468;-36.1268
2004;143.7083;-40.6472
2004;143.6885;-48.0862
2004;143.75;-52.5339
2004;143.7302;-47.0065
2004;143.7917;-58.7121
2004;143.7718;-101.3468
2004;143.8333;-141.1921
2004;143.8135;-133.9809
2004;143.875;-104.8137
2004;143.8551;-96.8358
2004;143.9167;-100.3202
2004;143.8968;-98.3726
2004;143.9583;-95.5929
2004;143.9384;-98.749
2004;144;-102.5435
2004;143.9801;-101.8345
2004;144.0417;-96.9571
2004;144.0217;-90.7743
2004;144.0833;-89.275
2004;144.0634;-94.1244
2004;144.125;-95.795
2004;144.105;-76.147
2004;144.1667;-45.7394
2004;144.1467;-27.1493
2004;144.2083;-11.8241
2004;144.1884;35.9225
2004;144.25;100.1451
2004;144.23;132.6731
2004;144.2917;150.3047
