month;year;day;time;MLtime;Qh;Qhb;Qeb;Q*;netasph;Qg;rain
2;2004;23;23:00:00;732000.9583;17.2374;1.67453;1.93276;82.1333;38.99;78.1177;0
2;2004;23;23:30:00;732000.9792;5.50627;8.29135;2.00657;80.1833;40.3633;68.4978;0
2;2004;24;00:00:00;732001;35.9911;14.0347;16.7664;79.5;49.7717;48.6989;0
2;2004;24;00:30:00;732001.0208;67.2499;13.874;25.9283;81.15;52.8067;41.3476;0
2;2004;24;01:00:00;732001.0417;33.8764;19.8433;29.1396;81.1333;54.2583;35.2719;0
2;2004;24;01:30:00;732001.0625;5.89582;16.2128;34.1407;79.8;54.4983;29.4465;0
2;2004;24;02:00:00;732001.0833;8.93999;8.43696;40.6005;75.4833;51.7117;26.4458;0
2;2004;24;02:30:00;732001.1042;14.6116;12.1466;44.0202;71.7667;55.505;15.5999;0
2;2004;24;03:00:00;732001.125;17.3857;17.4934;39.7339;73.1833;57.04;15.956;0
2;2004;24;03:30:00;732001.1458;21.8144;17.2429;36.9114;64.7817;48.1167;10.6274;0
2;2004;24;04:00:00;732001.1667;12.0277;10.9015;25.6594;13.5233;10.4265;23.0376;0
2;2004;24;04:30:00;732001.1875;4.43908;8.07887;20.8871;8.99667;6.98583;19.9693;0
2;2004;24;05:00:00;732001.2083;2.82122;6.50578;18.8943;9.61933;7.08233;15.7807;0
2;2004;24;05:30:00;732001.2292;1.33146;4.69939;13.7418;5.91133;4.60417;12.5299;0
2;2004;24;06:00:00;732001.25;4.50934;5.75437;9.40701;3.90467;3.31367;11.2567;0
2;2004;24;06:30:00;732001.2708;999;10.2566;1.04857;2.61067;2.9635;8.76094;0
2;2004;24;07:00:00;732001.2917;999;3.80583;8.29258;3.7535;3.8945;7.49761;3.33333
2;2004;24;07:30:00;732001.3125;999;2.93593;7.77779;3.528;2.6415;7.18572;6.66667
2;2004;24;08:00:00;732001.3333;999;4.71005;1.68487;2.99583;1.9805;3.57967;6.66667
2;2004;24;08:30:00;732001.3542;999;0.462798;1.62331;1.62067;7.11;3.70678;3.33333
2;2004;24;09:00:00;732001.375;8.90059;1.38068;3.30015;9.2135;7.94617;4.53267;6.66667
2;2004;24;09:30:00;732001.3958;8.99273;3.33094;11.7082;16.56;3.55283;1.52083;0
2;2004;24;10:00:00;732001.4167;8.18055;9.14601;13.4394;23.9965;0.6645;1.41114;0
2;2004;24;10:30:00;732001.4375;999;21.7961;35.04;63.0467;5.25683;6.21058;0
2;2004;24;11:00:00;732001.4583;999;16.2726;45.2151;68.2517;7.23783;6.76392;0
2;2004;24;11:30:00;732001.4792;2.9691;22.2324;92.6516;183.317;25.1733;75.9134;0
2;2004;24;12:00:00;732001.5;1.99261;999;999;233.217;56.3017;47.0454;0
2;2004;24;12:30:00;732001.5208;12.9768;999;999;252.083;97.1333;125.673;0
2;2004;24;13:00:00;732001.5417;22.8975;2.28002;68.4808;246.733;119.017;162.457;0
2;2004;24;13:30:00;732001.5625;21.9265;11.3363;86.7558;226.617;128.917;128.525;0
2;2004;24;14:00:00;732001.5833;26.2628;13.0072;114.316;176.383;119.25;49.0604;0
2;2004;24;14:30:00;732001.6042;23.6522;9.88123;122.451;161.317;101.767;28.9843;0
2;2004;24;15:00:00;732001.625;19.1537;13.8027;98.5437;131.533;81.2333;19.1869;0
2;2004;24;15:30:00;732001.6458;15.262;14.2713;77.6283;78.2067;47.2283;13.6929;0
2;2004;24;16:00:00;732001.6667;10.096;999;999;21.61;19.2183;21.3429;0
2;2004;24;16:30:00;732001.6875;3.10086;0.119851;17.9321;15.5357;7.9815;27.6454;0
2;2004;24;17:00:00;732001.7083;1.15332;6.69363;4.31616;52.9517;39.4017;46.3752;0
2;2004;24;17:30:00;732001.7292;8.03007;20.5426;4.57886;69.3317;50.4183;44.2102;0
2;2004;24;18:00:00;732001.75;10.6962;41.0396;0.49595;74.4;54.085;33.8564;0
2;2004;24;18:30:00;732001.7708;9.49141;43.6241;1.72966;61.755;44.585;8.96219;0
2;2004;24;19:00:00;732001.7917;13.9879;999;999;69.4833;50.61;14.2123;0
2;2004;24;19:30:00;732001.8125;11.6344;999;999;38.07;27.3367;5.63117;0
2;2004;24;20:00:00;732001.8333;9.86674;999;999;67.08;49.1467;17.0189;0
2;2004;24;20:30:00;732001.8542;5.19735;999;999;13.015;8.80717;18.2683;0
2;2004;24;21:00:00;732001.875;7.98947;999;999;51.505;37.2767;4.84206;0
2;2004;24;21:30:00;732001.8958;13.2569;999;999;71.4267;52.1517;9.38911;0
2;2004;24;22:00:00;732001.9167;8.20873;2.67659;36.1877;39.315;28.9567;0.646667;0
2;2004;24;22:30:00;732001.9375;9.5244;43.0875;3.79574;52.995;38.6333;6.11172;0
2;2004;24;23:00:00;732001.9583;9.81451;34.6279;10.2492;49.6067;36.2;4.72958;0
2;2004;24;23:30:00;732001.9792;7.66845;11.0107;25.9918;23.3583;16.8817;13.6442;0
2;2004;25;00:00:00;732002;7.70693;999;999;31.285;22.3433;999;0
2;2004;25;00:30:00;732002.0208;5.64335;17.655;2.75728;15.9767;11.0917;1.18267;0
2;2004;25;01:00:00;732002.0417;4.82436;33.0257;5.11366;36.185;25.2883;12.4938;0
2;2004;25;01:30:00;732002.0625;8.47215;30.5447;0.321228;42.54;29.8733;12.3165;0
2;2004;25;02:00:00;732002.0833;8.22104;39.3776;0.108455;42.125;29.495;2.85589;0
2;2004;25;02:30:00;732002.1042;8.91536;11.5328;25.5226;30.4483;21.525;6.60711;0
2;2004;25;03:00:00;732002.125;7.68828;10.4151;22.3535;37.74;26.5317;4.97136;0
2;2004;25;03:30:00;732002.1458;10.0194;9.64164;21.7936;37.3417;26.0067;5.90639;0
2;2004;25;04:00:00;732002.1667;13.6369;12.5272;22.9549;51.175;36.2267;15.693;0
2;2004;25;04:30:00;732002.1875;17.5387;18.7935;31.3941;72.0217;52.4617;21.834;0
2;2004;25;05:00:00;732002.2083;18.1781;20.7363;29.2937;83.25;60.895;33.22;0
2;2004;25;05:30:00;732002.2292;17.8977;20.349;26.6692;84.35;62.3433;37.3318;0
2;2004;25;06:00:00;732002.25;17.9872;21.7502;29.5401;84.3;62.5533;33.0097;0
2;2004;25;06:30:00;732002.2708;12.5634;21.8758;28.9853;81.25;60.5517;30.3889;0
2;2004;25;07:00:00;732002.2917;14.2318;19.0594;26.9856;70.4817;51.57;24.4367;0
2;2004;25;07:30:00;732002.3125;19.9358;19.0174;26.6105;82.7;60.8917;37.0721;0
2;2004;25;08:00:00;732002.3333;15.9791;17.9937;24.9464;66.9883;49.2633;24.0482;0
2;2004;25;08:30:00;732002.3542;11.5285;15.2999;26.3229;33.3562;16.1417;8.26667;0
2;2004;25;09:00:00;732002.375;4.22028;6.58873;14.8366;1.45633;3.426;22.8817;0
2;2004;25;09:30:00;732002.3958;2.57859;6.32497;9.89192;52.7275;28.6507;36.5106;0
2;2004;25;10:00:00;732002.4167;5.71445;46.7532;15.2576;123.267;73.5717;61.2559;0
2;2004;25;10:30:00;732002.4375;12.9301;94.5178;33.5243;194.917;120.667;66.8746;0
2;2004;25;11:00:00;732002.4583;22.6482;124.105;29.6219;129.013;88.325;24.7134;0
2;2004;25;11:30:00;732002.4792;22.8008;88.0938;11.7364;111.217;82.3467;12.1438;0
2;2004;25;12:00:00;732002.5;22.623;999;999;108.6;81.32;40.9119;0
2;2004;25;12:30:00;732002.5208;20.6491;999;999;48.9;39.2917;3.38708;0
2;2004;25;13:00:00;732002.5417;21.8533;999;999;136.2;99.25;72.8781;0
2;2004;25;13:30:00;732002.5625;21.9252;999;999;94.4167;71.5383;28.549;0
2;2004;25;14:00:00;732002.5833;18.4807;999;999;79.805;51.61;28.2421;0
2;2004;25;14:30:00;732002.6042;9.08252;65.1116;16.9478;79.915;36.4817;5.32319;0
2;2004;25;15:00:00;732002.625;8.98679;26.3417;5.86591;72.555;41.5017;40.3474;0
2;2004;25;15:30:00;732002.6458;13.1374;21.5454;4.09731;72.051;42.7973;46.4083;0
2;2004;25;16:00:00;732002.6667;9.20744;28.6541;5.77456;81.34;47.6588;46.9114;0
2;2004;25;16:30:00;732002.6875;4.5875;18.5509;2.14911;9.24333;2.77467;11.4567;0
2;2004;25;17:00:00;732002.7083;1.64875;4.58935;0.195733;43.6533;38.4083;38.8682;0
2;2004;25;17:30:00;732002.7292;4.75229;15.1469;8.43799;83.2667;62.59;59.6818;0
2;2004;25;18:00:00;732002.75;14.7406;42.6908;26.5345;90.9833;67.96;21.7581;0
2;2004;25;18:30:00;732002.7708;16.0915;999;999;91.9667;67.5367;55.4158;0
2;2004;25;19:00:00;732002.7917;5.22014;43.9117;28.1283;87.3333;65.7833;18.9288;0
2;2004;25;19:30:00;732002.8125;1.78158;53.0262;20.1074;77.7833;58.5717;4.64972;0
2;2004;25;20:00:00;732002.8333;8.66744;44.2442;20.5336;46.3267;35.1583;18.4511;0
2;2004;25;20:30:00;732002.8542;12.7122;999;999;33.9517;26.6467;999;0
2;2004;25;21:00:00;732002.875;16.0743;999;999;67.075;49.1;999;0
2;2004;25;21:30:00;732002.8958;17.2266;37.5102;13.6206;62.87;44.6017;16.2742;0
2;2004;25;22:00:00;732002.9167;8.759;31.2989;11.711;71.93;49.68;28.9201;0
2;2004;25;22:30:00;732002.9375;22.0819;39.1079;13.7093;54.3967;39.9833;1.57944;0
2;2004;25;23:00:00;732002.9583;4.78081;40.2416;13.1327;53.8333;40.2167;0.459028;0
2;2004;25;23:30:00;732002.9792;6.82054;35.1575;12.604;61.08;46;13.3185;0
2;2004;26;00:00:00;732003;3.55575;37.9928;13.7227;83.2667;60.68;31.5513;0
2;2004;26;00:30:00;732003.0208;12.6503;30.5779;12.2882;74.6667;53.94;31.8006;0
2;2004;26;01:00:00;732003.0417;8.55897;24.449;10.4404;73.5233;50.7917;38.6339;0
2;2004;26;01:30:00;732003.0625;12.6509;24.6801;8.29975;85.75;57.1317;52.7701;0
2;2004;26;02:00:00;732003.0833;15.8671;28.8475;6.63821;85.1;54.5317;49.6143;0
2;2004;26;02:30:00;732003.1042;11.5155;29.1447;12.4968;85.1167;55.8433;43.4751;0
2;2004;26;03:00:00;732003.125;9.07284;27.4379;6.40221;85.7667;55.3233;51.9265;0
2;2004;26;03:30:00;732003.1458;2.18876;62.0773;1.92809;85.6833;55.4467;25.5342;0
2;2004;26;04:00:00;732003.1667;8.58431;65.8882;8.42322;85.3333;55.88;10.8326;0
2;2004;26;04:30:00;732003.1875;4.85419;25.9873;48.4095;83.4667;54.8467;9.06986;0
2;2004;26;05:00:00;732003.2083;9.94842;61.1817;15.0166;80.2667;52.2267;4.085;0
2;2004;26;05:30:00;732003.2292;13.3129;51.5036;23.5356;83.9833;55.365;9.71903;0
2;2004;26;06:00:00;732003.25;13.6603;60.9537;13.909;80.05;51.91;4.2275;0
2;2004;26;06:30:00;732003.2708;10.888;42.1879;32.1359;81.9;56.1083;7.57625;0
2;2004;26;07:00:00;732003.2917;9.72565;49.944;22.0539;70.3117;45.5467;1.68625;0
2;2004;26;07:30:00;732003.3125;1.91648;43.0545;23.8385;51.4633;33.9083;15.4296;0
2;2004;26;08:00:00;732003.3333;1.65834;39.1317;17.5454;31.7;22.7567;24.9771;0
2;2004;26;08:30:00;732003.3542;2.55886;28.0935;15.0455;17.072;14.8808;26.0669;0
2;2004;26;09:00:00;732003.375;4.39925;15.5465;5.89569;32.8133;12.1145;54.2556;0
2;2004;26;09:30:00;732003.3958;4.78769;7.09718;2.44821;69.9483;36.4283;60.4029;0
2;2004;26;10:00:00;732003.4167;8.2484;47.3831;16.7548;119.483;56.0067;55.3454;0
2;2004;26;10:30:00;732003.4375;8.54129;51.0812;9.96311;173.583;119.433;112.539;0
2;2004;26;11:00:00;732003.4583;11.613;60.2597;40.3782;208.933;157.067;92.0164;0
2;2004;26;11:30:00;732003.4792;12.8212;54.5799;89.6248;231.75;148.333;87.5453;0
2;2004;26;12:00:00;732003.5;14.0559;74.079;58.9862;246.6;146.2;113.535;0
2;2004;26;12:30:00;732003.5208;22.3402;56.7053;98.3086;253.283;175.367;98.2694;0
2;2004;26;13:00:00;732003.5417;24.7292;54.0735;85.8282;249.533;171.45;109.632;0
2;2004;26;13:30:00;732003.5625;24.5819;73.0458;80.9856;236.717;161.35;82.6853;0
2;2004;26;14:00:00;732003.5833;25.8689;75.5971;43.2388;203.15;140.9;84.3142;0
2;2004;26;14:30:00;732003.6042;21.3147;70.0673;28.9626;94.033;66.5843;4.99694;0
2;2004;26;15:00:00;732003.625;20.4805;62.532;13.9361;128.583;84.78;52.1153;0
2;2004;26;15:30:00;732003.6458;16.8866;109.912;12.2936;103.838;76.1967;18.3675;0
2;2004;26;16:00:00;732003.6667;8.95468;76.6978;11.5683;49.8967;42.6617;38.3694;0
2;2004;26;16:30:00;732003.6875;6.58191;55.2393;5.25795;15.9528;20.0323;44.5444;0
2;2004;26;17:00:00;732003.7083;3.76071;35.9332;7.96755;24.2602;15.5798;65.5315;0
2;2004;26;17:30:00;732003.7292;1.26434;1.54068;0.773731;77.8067;55.185;77.0397;0
2;2004;26;18:00:00;732003.75;14.5174;27.0866;5.38508;92.1;69.37;59.6283;0
2;2004;26;18:30:00;732003.7708;13.9704;34.0305;15.327;89.3;68.3883;39.9425;0
2;2004;26;19:00:00;732003.7917;7.39677;37.5788;14.8718;87.8167;67.315;35.3661;0
2;2004;26;19:30:00;732003.8125;0.692316;46.5551;20.7231;86.6333;64.33;19.3552;0
2;2004;26;20:00:00;732003.8333;4.96803;48.4951;25.3049;85.4;61.6467;11.6;0
2;2004;26;20:30:00;732003.8542;0.970777;56.7638;19.0837;83.5333;61.1033;7.68586;0
2;2004;26;21:00:00;732003.875;3.35742;33.6189;12.3936;79.8267;56.71;33.8142;0
2;2004;26;21:30:00;732003.8958;4.48039;29.7834;7.70994;23.645;11.3367;13.8483;0
2;2004;26;22:00:00;732003.9167;5.86404;25.0046;2.439;41.4833;29.8617;14.0397;0
2;2004;26;22:30:00;732003.9375;10.2295;19.5758;2.37772;31.0467;22.5;9.09319;0
2;2004;26;23:00:00;732003.9583;18.8251;24.9267;4.13529;53.6467;38.6383;24.5847;0
2;2004;26;23:30:00;732003.9792;22.9584;22.4798;7.32683;76.63;55.335;46.8233;0
2;2004;27;00:00:00;732004;1.26098;20.8169;8.62142;78.75;56.1517;49.3117;0
2;2004;27;00:30:00;732004.0208;0.174446;17.0068;7.21765;72.865;47.4833;48.6406;0
2;2004;27;01:00:00;732004.0417;7.08367;15.5859;8.76922;57.48;33.0867;33.1249;0
2;2004;27;01:30:00;732004.0625;6.16198;14.1748;5.53585;82.4667;47.04;62.756;0
2;2004;27;02:00:00;732004.0833;8.02949;16.1736;7.87262;82.15;48.4317;58.1037;0
2;2004;27;02:30:00;732004.1042;5.35653;12.2794;8.4762;62.5433;33.7167;41.7878;0
2;2004;27;03:00:00;732004.125;7.69465;14.5648;3.75021;31.7033;20.4258;14.6974;0
2;2004;27;03:30:00;732004.1458;4.32307;14.1678;7.22009;64.0233;41.12;42.6354;0
2;2004;27;04:00:00;732004.1667;10.3822;13.145;7.42251;81.9;51.7067;61.3325;0
2;2004;27;04:30:00;732004.1875;6.10714;12.6768;5.28468;49.1367;28.795;31.1751;0
2;2004;27;05:00:00;732004.2083;0.806463;25.5178;11.342;37.4933;27.0833;0.633611;0
2;2004;27;05:30:00;732004.2292;5.77297;24.2304;11.9202;55.48;39.35;19.3294;0
2;2004;27;06:00:00;732004.25;3.53343;24.3413;10.6664;9.95217;6.269;25.0556;0
2;2004;27;06:30:00;732004.2708;0.954022;20.7923;9.2229;8.11667;10.9003;21.8986;0
2;2004;27;07:00:00;732004.2917;1.82313;0.699447;0.0628585;1.71583;9.44833;0.953528;13.3333
2;2004;27;07:30:00;732004.3125;1.97703;9.09748;5.50702;2.62633;2.65683;11.9782;0
2;2004;27;08:00:00;732004.3333;4.10284;5.43997;3.24361;9.45483;9.19267;0.77125;0
2;2004;27;08:30:00;732004.3542;4.56357;10.489;9.18346;28.815;19.6728;9.14253;0
2;2004;27;09:00:00;732004.375;10.1987;3.46893;3.88936;7.84683;9.7795;0.717139;16.6667
2;2004;27;09:30:00;732004.3958;999;18.4412;15.3165;35.99;50.39;2.23233;3.33333
2;2004;27;10:00:00;732004.4167;0.913913;21.3223;12.3766;34.7467;48.7217;1.04781;0
2;2004;27;10:30:00;732004.4375;0.704066;16.0503;28.5142;44.6417;95.14;0.0772222;13.3333
2;2004;27;11:00:00;732004.4583;0.0182493;44.9504;29.7972;83.7183;74.3415;0.534472;3.33333
2;2004;27;11:30:00;732004.4792;2.11893;75.4211;1.24623;77.6833;58.9183;0.737167;0
2;2004;27;12:00:00;732004.5;1.2366;144.82;19.9743;105.233;94.0933;1.25961;0
2;2004;27;12:30:00;732004.5208;2.37208;137.875;1.04141;161.283;127.183;0.435083;0
2;2004;27;13:00:00;732004.5417;0.404827;185.097;7.33108;173.417;112.867;2.4625;0
2;2004;27;13:30:00;732004.5625;1.00146;999;999;237.583;126.233;73.5746;0
2;2004;27;14:00:00;732004.5833;1.78554;999;999;153.7;93.7333;15.6024;0
2;2004;27;14:30:00;732004.6042;8.29104;14.8197;34.2396;125.683;84.6383;76.624;0
2;2004;27;15:00:00;732004.625;7.70624;26.7875;30.8979;73.5233;51.28;15.8379;0
2;2004;27;15:30:00;732004.6458;5.67165;19.5487;26.7004;58.0483;40.1267;11.7992;0
2;2004;27;16:00:00;732004.6667;7.49313;15.7808;29.2697;45.7517;34.2367;0.701111;0
2;2004;27;16:30:00;732004.6875;4.4422;9.97094;21.6791;24.6277;22.3217;7.02236;0
2;2004;27;17:00:00;732004.7083;2.63506;999;999;3.09467;1.86717;18.7667;0
2;2004;27;17:30:00;732004.7292;1.73031;999;999;6.461;1.4855;10.9257;0
2;2004;27;18:00:00;732004.75;2.51113;999;999;8.99833;4.37283;10.8405;0
2;2004;27;18:30:00;732004.7708;2.96735;999;999;7.99333;4.90283;8.28664;0
2;2004;27;19:00:00;732004.7917;999;999;999;10.2567;6.53233;4.80814;0
2;2004;27;19:30:00;732004.8125;999;999;999;15.4483;10.1517;4.00456;0
2;2004;27;20:00:00;732004.8333;5.19713;999;999;39.81;28.5583;20.0154;0
2;2004;27;20:30:00;732004.8542;10.468;999;999;67.5967;49.7067;31.1256;0
2;2004;27;21:00:00;732004.875;4.00768;999;999;64.0417;47.36;17.2435;0
2;2004;27;21:30:00;732004.8958;1.6939;999;999;64.2817;48.1867;6.80578;0
2;2004;27;22:00:00;732004.9167;2.02104;999;999;56.0633;42.395;3.51089;0
2;2004;27;22:30:00;732004.9375;1.75432;999;999;26.2967;20.4283;17.3514;0
2;2004;27;23:00:00;732004.9583;7.43367;999;999;27.5667;21.2533;3.15356;0
2;2004;27;23:30:00;732004.9792;999;22.7831;10.0939;56.5733;41.8867;21.2424;0
2;2004;28;00:00:00;732005;2.61822;999;999;74.55;53.4;40.2228;0
2;2004;28;00:30:00;732005.0208;1.65089;32.2389;1.91392;79.5;57.24;49.175;0
2;2004;28;01:00:00;732005.0417;1.77913;18.4108;1.16582;58.7283;41.6117;41.4833;0
2;2004;28;01:30:00;732005.0625;6.29347;17.9601;0.195203;55.285;38.6767;37.5201;0
2;2004;28;02:00:00;732005.0833;1.60278;20.28;2.49921;27.29;21.0033;9.85431;0
2;2004;28;02:30:00;732005.1042;0.383008;999;999;25.93;22.46;11.7339;0
2;2004;28;03:00:00;732005.125;0.204813;999;999;25.3767;18.66;13.596;3.33333
2;2004;28;03:30:00;732005.1458;1.21952;999;999;36.89;25.4317;22.6732;0
2;2004;28;04:00:00;732005.1667;3.64454;999;999;46.09;28.425;33.2586;0
2;2004;28;04:30:00;732005.1875;3.72832;999;999;77.265;51.26;57.285;0
2;2004;28;05:00:00;732005.2083;7.26525;999;999;87.9667;59.175;67.6501;0
2;2004;28;05:30:00;732005.2292;2.06729;999;999;66.8317;43.4333;45.6094;0
2;2004;28;06:00:00;732005.25;3.76719;999;999;43.015;28.3467;25.3854;0
2;2004;28;06:30:00;732005.2708;0.557755;999;999;19.82;15.41;5.06083;0
2;2004;28;07:00:00;732005.2917;1.99041;2.22148;4.59144;16.3317;12.9;6.86319;0
2;2004;28;07:30:00;732005.3125;2.27209;0.795743;4.09467;7.97167;12.5717;4.87556;0
2;2004;28;08:00:00;732005.3333;0.406377;1.95815;4.23077;1.55783;8.06367;2.83917;6.66667
2;2004;28;08:30:00;732005.3542;1.93556;3.14387;4.92238;8.06767;6.58817;0.36;3.33333
2;2004;28;09:00:00;732005.375;0.167245;999;999;15.8133;9.25;3.13708;3.33333
2;2004;28;09:30:00;732005.3958;0.643067;7.64975;14.869;30.935;13.605;11.8384;0
2;2004;28;10:00:00;732005.4167;2.79832;999;999;43.4917;14.36;12.74;0
2;2004;28;10:30:00;732005.4375;1.27447;999;999;59.85;44.6117;10.7474;0
2;2004;28;11:00:00;732005.4583;2.43694;999;999;59.6583;31.454;3.40956;0
2;2004;28;11:30:00;732005.4792;0.36068;999;999;57.3783;32.255;1.549;0
2;2004;28;12:00:00;732005.5;0.110049;999;999;44.495;50.66;1.12925;0
2;2004;28;12:30:00;732005.5208;0.532667;999;999;39.6033;74.5667;0.194972;0
2;2004;28;13:00:00;732005.5417;0.946507;999;999;40.8917;75.5617;12.9426;0
2;2004;28;13:30:00;732005.5625;0.524065;999;999;65.7933;94.7333;48.1316;0
2;2004;28;14:00:00;732005.5833;6.66988;999;999;110.183;100.117;36.6426;0
2;2004;28;14:30:00;732005.6042;6.20728;16.5134;92.7117;122.517;81.6;13.2915;0
2;2004;28;15:00:00;732005.625;10.3582;15.4029;50.4883;107.583;77.455;41.6921;0
2;2004;28;15:30:00;732005.6458;8.43231;8.58664;46.6794;58.1183;46.7433;2.85228;0
2;2004;28;16:00:00;732005.6667;8.46012;4.08259;34.9227;41.2217;36.695;2.21639;0
2;2004;28;16:30:00;732005.6875;2.26063;6.01703;34.5867;17.3318;16.5543;23.2719;0
2;2004;28;17:00:00;732005.7083;2.25154;0.904879;9.23593;43.24;31.22;53.3808;0
2;2004;28;17:30:00;732005.7292;2.79993;14.9943;24.9559;81.4183;60.63;41.4681;0
2;2004;28;18:00:00;732005.75;0.492007;10.2194;24.3957;92.9667;69.9417;58.3516;0
2;2004;28;18:30:00;732005.7708;0.354787;15.8781;51.8528;91.4667;67.2433;23.7358;0
2;2004;28;19:00:00;732005.7917;2.15659;9.16142;57.3012;57.38;39.1733;8.30931;0
2;2004;28;19:30:00;732005.8125;3.72543;18.2623;33.8195;32.3067;24.0533;19.7751;0
2;2004;28;20:00:00;732005.8333;0.00708333;19.6826;29.2153;80.0783;57.1183;31.1804;0
2;2004;28;20:30:00;732005.8542;5.27923;17.1356;22.4927;91.0333;61.8767;50.6135;0
2;2004;28;21:00:00;732005.875;3.60833;10.9555;12.7212;72.3267;47.4567;46.2389;0
2;2004;28;21:30:00;732005.8958;4.15144;7.91861;10.0803;62.5717;37.455;44.5728;0
2;2004;28;22:00:00;732005.9167;2.37098;10.205;10.4089;45.4533;28.105;24.8394;0
2;2004;28;22:30:00;732005.9375;4.52578;6.07278;8.93535;56.945;36.5617;40.5421;0
2;2004;28;23:00:00;732005.9583;8.33572;8.90261;6.77642;52.39;31.7083;36.711;0
2;2004;28;23:30:00;732005.9792;0.655516;9.95279;9.22832;59.7833;38.4983;40.6022;0
2;2004;29;00:00:00;732006;4.01988;9.45821;7.02804;60.5233;39.7617;44.0371;0
2;2004;29;00:30:00;732006.0208;3.15928;10.3164;9.17887;50.3817;37.1367;30.8864;0
2;2004;29;01:00:00;732006.0417;1.37022;10.071;8.13637;44.655;32.1033;26.4476;0
2;2004;29;01:30:00;732006.0625;0.927765;7.20381;11.7992;54.5333;37.9717;35.5303;0
2;2004;29;02:00:00;732006.0833;6.63598;6.87152;4.52952;69.8267;46.3533;55.5546;0
2;2004;29;02:30:00;732006.1042;1.78561;11.615;8.79347;45.6683;31.7567;25.2599;0
2;2004;29;03:00:00;732006.125;6.8637;9.32085;6.59984;52.6;35.8117;36.6793;0
2;2004;29;03:30:00;732006.1458;6.10938;9.01244;6.42867;56.185;39.27;40.7439;0
2;2004;29;04:00:00;732006.1667;1.67397;9.29308;6.64206;39.3617;28.5783;23.4265;0
2;2004;29;04:30:00;732006.1875;0.776567;6.0891;6.99367;33.945;24.1683;20.8622;0
2;2004;29;05:00:00;732006.2083;2.77589;7.98623;7.49072;40.0133;27.34;24.5364;0
2;2004;29;05:30:00;732006.2292;1.81835;4.73332;11.1536;59.195;42.2917;43.3081;0
2;2004;29;06:00:00;732006.25;10.1967;6.12176;6.87921;62.1683;41.9267;49.1674;0
2;2004;29;06:30:00;732006.2708;3.8445;8.86763;8.26154;55.6117;35.5233;38.7697;0
2;2004;29;07:00:00;732006.2917;11.0361;7.96799;14.3241;71.455;48.63;49.1629;0
2;2004;29;07:30:00;732006.3125;2.25498;9.86273;4.47227;81.7433;56.1317;67.4083;0
2;2004;29;08:00:00;732006.3333;2.82001;12.2097;7.87154;64.4617;35.1033;44.3804;0
2;2004;29;08:30:00;732006.3542;4.60029;10.021;9.68172;53.495;11.5427;34.5928;0
2;2004;29;09:00:00;732006.375;2.47599;3.77541;4.57487;49.825;13.1123;58.1753;0
2;2004;29;09:30:00;732006.3958;2.07909;6.45941;1.6442;93.9167;41.0717;85.8131;0
2;2004;29;10:00:00;732006.4167;1.30717;39.5097;13.495;147.067;64.2417;94.0619;0
2;2004;29;10:30:00;732006.4375;6.59796;56.9514;26.9858;194.85;116.133;110.913;0
2;2004;29;11:00:00;732006.4583;16.7994;89.2957;60.7154;222.85;158.933;72.8389;0
2;2004;29;11:30:00;732006.4792;16.3106;93.0604;61.9954;260.35;188.983;105.294;0
2;2004;29;12:00:00;732006.5;17.9583;54.6294;48.2503;245.933;183.35;143.054;0
2;2004;29;12:30:00;732006.5208;21.5256;49.8298;52.8138;251.067;187.517;148.423;0
2;2004;29;13:00:00;732006.5417;25.6064;66.3121;49.0654;244.717;180.933;129.339;0
2;2004;29;13:30:00;732006.5625;36.8664;106.217;29.1409;226.083;162.1;90.7253;0
2;2004;29;14:00:00;732006.5833;36.1655;120.942;15.5518;218.65;154.267;82.1567;0
2;2004;29;14:30:00;732006.6042;37.1486;110.6;8.85137;177.783;124.767;58.3317;0
2;2004;29;15:00:00;732006.625;32.927;93.881;5.29178;141.517;97.9167;42.3439;0
2;2004;29;15:30:00;732006.6458;28.9251;95.384;4.31518;95.955;65.2417;3.74417;0
2;2004;29;16:00:00;732006.6667;21.0019;31.3861;1.40225;15.2017;32.43;17.5867;0
2;2004;29;16:30:00;732006.6875;15.1478;29.6281;1.1791;2.77317;3.78117;28.034;0
2;2004;29;17:00:00;732006.7083;7.5166;19.7158;0.706375;38.3817;22.4833;58.8039;0
2;2004;29;17:30:00;732006.7292;1.65985;2.69211;0.507417;60.2467;37.89;57.0471;0
2;2004;29;18:00:00;732006.75;0.101463;1.38998;3.21752;41.5267;25.175;36.9192;0
2;2004;29;18:30:00;732006.7708;5.7683;22.9873;3.71436;56.685;38.0833;43.2811;0
2;2004;29;19:00:00;732006.7917;1.65081;17.0722;1.07904;56.6417;39.315;40.6485;0
2;2004;29;19:30:00;732006.8125;4.52868;22.3864;1.49497;26.355;17.6233;5.46361;0
2;2004;29;20:00:00;732006.8333;0.605347;29.4431;1.52967;66.8167;47.2783;38.9032;0
2;2004;29;20:30:00;732006.8542;0.466806;66.3611;0.880661;86.2667;62.6467;20.7863;0
2;2004;29;21:00:00;732006.875;2.04428;72.378;1.94944;83.8667;61.0517;9.53919;0
2;2004;29;21:30:00;732006.8958;0.943463;73.5775;3.67624;80.5167;59.4567;3.26294;0
2;2004;29;22:00:00;732006.9167;0.645165;30.2381;1.42158;80.4;59.5183;48.7403;0
