year;dectime;QgHFP
2004;63.6042;66.3611
2004;63.625;38.604
2004;63.6458;-3.6058
2004;63.6667;-20.5615
2004;63.6875;-32.6085
2004;63.7083;-67.3744
2004;63.7292;-79.4036
2004;63.75;-76.9242
2004;63.7708;-52.1099
2004;63.7917;-33.7566
2004;63.8125;-13.8411
2004;63.8333;-44.5503
2004;63.8542;-59.5986
2004;63.875;-60.6822
2004;63.8958;-60.5428
2004;63.9167;-65.5893
2004;63.9375;-68.8875
2004;63.9583;-66.0556
2004;63.9792;-63.0581
2004;64;-68.8119
2004;64.0208;-71.9643
2004;64.0417;-73.609
2004;64.0625;-75.234
2004;64.0833;-74.2469
2004;64.1042;-75.2436
2004;64.125;-76.2321
2004;64.1458;-72.1356
2004;64.1667;-73.239
2004;64.1875;-70.3025
2004;64.2083;-74.6083
2004;64.2292;-73.4019
2004;64.25;-73.9588
2004;64.2708;-67.5092
2004;64.2917;-58.9028
2004;64.3125;-53.9867
2004;64.3333;-39.6889
2004;64.3542;-29.2985
2004;64.375;84.3476
2004;64.3958;120.42
2004;64.4167;133.16
2004;64.4375;117.273
2004;64.4583;152.274
2004;64.4792;223.732
2004;64.5;186.632
2004;64.5208;186.08
2004;64.5417;169.637
2004;64.5625;150.605
2004;64.5833;121.424
2004;64.6042;108.848
2004;64.625;65.6444
2004;64.6458;16.6761
2004;64.6667;-4.1269
2004;64.6875;-56.6556
2004;64.7083;-80.3834
2004;64.7292;-92.1805
2004;64.75;-93.7249
2004;64.7708;-79.3808
2004;64.7917;-57.4078
2004;64.8125;-18.7167
2004;64.8333;NaN
2004;64.8542;NaN
2004;64.875;NaN
2004;64.8958;NaN
2004;64.9167;NaN
2004;64.9375;NaN
